COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,TRANS_BU_UNIT,INVOICE_TYPE,ALLOC_QTY,DEFICIENCY_QTY,NEG_IMB_QTY,POS_IMB_QTY,UNAUTH_OVERRUN_QTY,PARKING_QTY,SIP_PAY_RATE,TRANSPORT_RATE,NEGETIVE_IMB_RATE,POSITIVE_IMB_RATE,UNAUTH_OVERRUN_RATE,PARKING_RATE,TRANSMISSION_AMT,NEG_IMB_AMT,POS_IMB_AMT,UNAUTH_OVERRUN_AMT,PARKING_AMT,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,RATE_UNIT,SALE_AMT,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,DEFICIENCY_AMT,SIP_PAY_FREQ,TDS_AMT,TDS_FACTOR,TDS_STRUCT_CD,TDS_EFF_DT,TCS_TDS,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SYS_INV_NO,INV_COMPONENT
Gail,1-1-1603-392S1-0-8-0-2,C,null,null,null,C,null,null,1,IC,null,null,176.34,null,null,null,null,null,13.14,null,null,null,0.0,2317.11,0.0,0.0,0.0,2023-2024,UPG2A23109007850,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,1,2317.11,null,null,null,1,2317.11,IGST 12%,null,null,2595,null,null,2595,null,Y,6,20/09/202300:00:00,Y,6,20/09/202300:00:00,A,6,20/09/202300:00:00,113,20/09/202300:00:00,2023-2024,O,113,20/09/202300:00:00,null,null,46.34,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,21/09/202300:00:00,null,NI
Gail,1-1-1603-392S1-0-8-0-2,C,null,null,null,C,null,null,1,TC,15000,null,null,null,null,null,null,26.28,null,null,null,null,394200.0,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109008006,30/09/202300:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,1,394200.0,null,null,null,1,394200.0,IGST 12%,null,null,441504,null,null,441504,null,Y,6,04/10/202300:00:00,Y,6,04/10/202300:00:00,A,6,09/10/202300:00:00,130,03/10/202300:00:00,2023-2024,O,130,03/10/202300:00:00,null,null,7884,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,09/10/202300:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,27220,null,null,null,null,null,null,25.63,null,null,null,null,697648.6,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109005238,15/07/202400:00:00,1,01/07/2024 00:00:00,15/07/2024 00:00:00,20/07/202400:00:00,1,697648.6,null,null,null,1,697648.6,IGST 12%,null,null,781366,null,null,781366,null,Y,6,17/07/202400:00:00,Y,6,17/07/202400:00:00,A,46,19/07/202400:00:00,219,17/07/202400:00:00,2024-2025,O,219,17/07/202400:00:00,null,null,13952.97,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,24/07/202400:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,29110,null,null,null,null,null,null,25.63,null,null,null,null,746089.3,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109005915,31/07/202400:00:00,2,16/07/2024 00:00:00,31/07/2024 00:00:00,06/08/202400:00:00,1,746089.3,null,null,null,1,746089.3,IGST 12%,null,null,835620,null,null,835620,null,Y,6,02/08/202400:00:00,Y,6,02/08/202400:00:00,A,46,05/08/202400:00:00,219,02/08/202400:00:00,2024-2025,O,219,02/08/202400:00:00,null,null,14921.79,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/08/202400:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,29110,null,null,null,null,null,null,25.63,null,null,null,null,746089.3,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109005915,31/07/202400:00:00,2,16/07/2024 00:00:00,31/07/2024 00:00:00,05/08/202400:00:00,1,746089.3,null,null,null,1,746089.3,IGST 12%,null,null,835620,null,null,835620,null,Y,219,02/08/202400:00:00,Y,219,02/08/202400:00:00,null,null,null,219,02/08/202400:00:00,2024-2025,O,219,02/08/202400:00:00,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,24470,null,null,null,null,null,null,25.63,null,null,null,null,627166.1,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109007112,15/08/202400:00:00,1,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/202400:00:00,1,627166.1,null,null,null,1,627166.1,IGST 12%,null,null,702426,null,null,702426,null,Y,6,20/08/202400:00:00,Y,6,20/08/202400:00:00,A,46,21/08/202400:00:00,219,19/08/202400:00:00,2024-2025,O,219,19/08/202400:00:00,null,null,12543.32,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,22/08/202400:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,27790.01,null,null,null,null,null,null,25.63,null,null,null,null,712257.88,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109007702,31/08/202400:00:00,2,16/08/2024 00:00:00,31/08/2024 00:00:00,05/09/202400:00:00,1,712257.88,null,null,null,1,712257.88,IGST 12%,null,null,797729,null,null,797729,null,Y,6,03/09/202400:00:00,Y,6,03/09/202400:00:00,A,46,04/09/202400:00:00,219,03/09/202400:00:00,2024-2025,O,219,03/09/202400:00:00,null,null,14245.16,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,04/09/202400:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,25230,null,null,null,null,null,null,25.63,null,null,null,null,646644.9,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109008393,15/09/202400:00:00,1,01/09/2024 00:00:00,15/09/2024 00:00:00,20/09/202400:00:00,1,646644.9,null,null,null,1,646644.9,IGST 12%,null,null,724242,null,null,724242,null,Y,6,17/09/202400:00:00,Y,6,17/09/202400:00:00,A,46,19/09/202400:00:00,219,17/09/202400:00:00,2024-2025,O,219,17/09/202400:00:00,null,null,12932.9,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,20/09/202400:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,25430,null,null,null,null,null,null,25.63,null,null,null,null,651770.9,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109009606,30/09/202400:00:00,2,16/09/2024 00:00:00,30/09/2024 00:00:00,07/10/202400:00:00,1,651770.9,null,null,null,1,651770.9,IGST 12%,null,null,729983,null,null,729983,null,Y,6,03/10/202400:00:00,Y,6,03/10/202400:00:00,A,46,04/10/202400:00:00,219,03/10/202400:00:00,2024-2025,O,219,03/10/202400:00:00,null,null,13035.42,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,08/10/202400:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,25430,null,null,null,null,null,null,25.63,null,null,null,null,651770.9,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109009606,30/09/202400:00:00,2,16/09/2024 00:00:00,30/09/2024 00:00:00,07/10/202400:00:00,1,651770.9,null,null,null,1,651770.9,IGST 12%,null,null,729983,null,null,729983,null,Y,219,03/10/202400:00:00,Y,219,03/10/202400:00:00,null,null,null,219,03/10/202400:00:00,2024-2025,O,219,03/10/202400:00:00,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,22110,null,null,null,null,null,null,25.63,null,null,null,null,566679.3,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109010462,15/10/202400:00:00,1,01/10/2024 00:00:00,15/10/2024 00:00:00,21/10/202400:00:00,1,566679.3,null,null,null,1,566679.3,IGST 12%,null,null,634681,null,null,634681,null,Y,6,17/10/202400:00:00,Y,6,17/10/202400:00:00,A,46,18/10/202400:00:00,219,17/10/202400:00:00,2024-2025,O,219,17/10/202400:00:00,null,null,11333.59,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,22/10/202400:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,24498,null,null,null,null,null,null,25.63,null,null,null,null,627883.77,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109012141,31/10/202400:00:00,2,16/10/2024 00:00:00,31/10/2024 00:00:00,06/11/202400:00:00,1,627883.77,null,null,null,1,627883.77,IGST 12%,null,null,703230,null,null,703230,null,Y,153,05/11/202400:00:00,Y,153,05/11/202400:00:00,A,46,06/11/202400:00:00,219,05/11/202400:00:00,2024-2025,O,219,05/11/202400:00:00,null,null,12557.68,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,06/11/202400:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,IC,null,null,null,800,null,null,null,null,null,12.81,null,null,0.0,0.0,10248.0,0.0,0.0,2024-2025,UPG2A24109012606,31/10/202400:00:00,2,16/10/2024 00:00:00,31/10/2024 00:00:00,06/11/202400:00:00,1,10248.0,null,null,null,1,10248.0,IGST 12%,null,null,2972,null,null,2972,null,Y,153,05/11/202400:00:00,Y,153,05/11/202400:00:00,A,46,06/11/202400:00:00,219,05/11/202400:00:00,2024-2025,O,219,05/11/202400:00:00,null,null,53.07,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,06/11/202400:00:00,null,PI
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,23171.16,null,null,null,null,null,null,25.63,null,null,null,null,593876.83,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109013335,15/11/202400:00:00,1,01/11/2024 00:00:00,15/11/2024 00:00:00,21/11/202400:00:00,1,593876.83,null,null,null,1,593876.83,IGST 12%,null,null,665142,null,null,665142,null,Y,6,19/11/202400:00:00,Y,6,19/11/202400:00:00,A,46,20/11/202400:00:00,219,18/11/202400:00:00,2024-2025,O,219,18/11/202400:00:00,null,null,11877.54,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,20/11/202400:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,IC,null,null,null,750,null,null,null,null,null,12.81,null,null,0.0,0.0,9607.5,0.0,0.0,2024-2025,UPG2A24109013747,15/11/202400:00:00,1,01/11/2024 00:00:00,15/11/2024 00:00:00,21/11/202400:00:00,1,9607.5,null,null,null,1,9607.5,IGST 12%,null,null,2671,null,null,2671,null,Y,6,19/11/202400:00:00,Y,6,19/11/202400:00:00,A,46,20/11/202400:00:00,219,19/11/202400:00:00,2024-2025,O,219,19/11/202400:00:00,null,null,47.7,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,20/11/202400:00:00,null,PI
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,IC,null,null,null,0,null,null,null,null,null,12.81,null,null,0.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109013747,15/11/202400:00:00,1,01/11/2024 00:00:00,15/11/2024 00:00:00,19/11/202400:00:00,1,0.0,null,null,null,1,0.0,IGST 12%,null,null,2671,null,null,2671,null,Y,219,19/11/202400:00:00,Y,219,19/11/202400:00:00,null,null,null,219,18/11/202400:00:00,2024-2025,O,219,18/11/202400:00:00,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,PI
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,24750,null,null,null,null,null,null,25.63,null,null,null,null,634342.5,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109014918,30/11/202400:00:00,2,16/11/2024 00:00:00,30/11/2024 00:00:00,05/12/202400:00:00,1,634342.5,null,null,null,1,634342.5,IGST 12%,null,null,710464,null,null,710464,null,Y,6,03/12/202400:00:00,Y,6,03/12/202400:00:00,A,46,04/12/202400:00:00,219,03/12/202400:00:00,2024-2025,O,219,03/12/202400:00:00,null,null,12686.85,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,04/12/202400:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,24744.38,null,null,null,null,null,null,25.63,null,null,null,null,634198.51,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109016130,15/12/202400:00:00,1,01/12/2024 00:00:00,15/12/2024 00:00:00,20/12/202400:00:00,1,634198.51,null,null,null,1,634198.51,IGST 12%,null,null,710302,null,null,710302,null,Y,6,17/12/202400:00:00,Y,6,17/12/202400:00:00,A,46,18/12/202400:00:00,219,17/12/202400:00:00,2024-2025,O,219,17/12/202400:00:00,null,null,12683.97,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,18/12/202400:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,26400,null,null,null,null,null,null,25.63,null,null,null,null,676632.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109017597,31/12/202400:00:00,2,16/12/2024 00:00:00,31/12/2024 00:00:00,06/01/202500:00:00,1,676632.0,null,null,null,1,676632.0,IGST 12%,null,null,757828,null,null,757828,null,Y,6,03/01/202500:00:00,Y,6,03/01/202500:00:00,A,46,06/01/202500:00:00,219,03/01/202500:00:00,2024-2025,O,219,03/01/202500:00:00,null,null,13532.64,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,06/01/202500:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,24750,null,null,null,null,null,null,25.63,null,null,null,null,634342.5,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109018820,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,1,634342.5,null,null,null,1,634342.5,IGST 12%,null,null,710464,null,null,710464,null,Y,6,17/01/202500:00:00,Y,6,17/01/202500:00:00,A,46,20/01/202500:00:00,23,17/01/202500:00:00,2024-2025,O,23,17/01/202500:00:00,null,null,12686.85,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,20/01/202500:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,24150,null,null,null,null,null,null,25.63,null,null,null,null,618964.5,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109020467,31/01/202500:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/202500:00:00,1,618964.5,null,null,null,1,618964.5,IGST 12%,null,null,693240,null,null,693240,null,Y,6,04/02/202500:00:00,Y,6,04/02/202500:00:00,A,46,05/02/202500:00:00,219,04/02/202500:00:00,2024-2025,O,219,04/02/202500:00:00,null,null,12379.29,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,05/02/202500:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,24750,null,null,null,null,null,null,25.63,null,null,null,null,634342.5,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109021428,15/02/202500:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,20/02/202500:00:00,1,634342.5,null,null,null,1,634342.5,IGST 12%,null,null,710464,null,null,710464,null,Y,6,17/02/202500:00:00,Y,6,17/02/202500:00:00,A,46,18/02/202500:00:00,88,17/02/202500:00:00,2024-2025,O,88,17/02/202500:00:00,null,null,12686.85,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,25/02/202500:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,21450,null,null,null,null,null,null,25.63,null,null,null,null,549763.5,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109022859,28/02/202500:00:00,2,16/02/2025 00:00:00,28/02/2025 00:00:00,06/03/202500:00:00,1,549763.5,null,null,null,1,549763.5,IGST 12%,null,null,615735,null,null,615735,null,Y,6,04/03/202500:00:00,Y,6,04/03/202500:00:00,A,46,05/03/202500:00:00,219,04/03/202500:00:00,2024-2025,O,219,04/03/202500:00:00,null,null,10995.27,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,05/03/202500:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,23200,null,null,null,null,null,null,25.63,null,null,null,null,594616.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109023998,15/03/202500:00:00,1,01/03/2025 00:00:00,15/03/2025 00:00:00,20/03/202500:00:00,1,594616.0,null,null,null,1,594616.0,IGST 12%,null,null,665970,null,null,665970,null,Y,6,18/03/202500:00:00,Y,6,18/03/202500:00:00,A,46,19/03/202500:00:00,219,18/03/202500:00:00,2024-2025,O,219,18/03/202500:00:00,null,null,11892.32,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,25/03/202500:00:00,null,TP
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,26400,null,null,null,null,null,null,25.63,null,null,null,null,676632.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109025797,31/03/202500:00:00,2,16/03/2025 00:00:00,31/03/2025 00:00:00,05/04/202500:00:00,1,676632.0,null,null,null,1,676632.0,IGST 12%,null,null,757828,null,null,757828,null,Y,6,02/04/202500:00:00,Y,6,02/04/202500:00:00,A,46,02/04/202500:00:00,219,02/04/202500:00:00,2024-2025,O,219,02/04/202500:00:00,null,null,13532.64,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,03/04/202500:00:00,null,TP
Gail,1-1-1603-701S1-0-7-0-1,C,null,null,null,C,null,null,1,TC,53952.74,null,null,null,null,null,null,26.28,null,null,null,null,1417878.11,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109011756,30/11/202300:00:00,2,16/11/2023 00:00:00,30/11/2023 00:00:00,06/12/202300:00:00,1,1417878.11,null,null,null,1,1417878.11,IGST 12%,null,null,1588023,null,null,1588023,null,Y,6,04/12/202300:00:00,Y,6,04/12/202300:00:00,A,113,05/12/202300:00:00,113,02/12/202300:00:00,2023-2024,O,113,02/12/202300:00:00,null,null,28357.56,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/12/202300:00:00,null,TP
Gail,1-1-1603-701S1-0-7-0-1,C,null,null,null,C,null,null,1,IC,null,null,null,1041.95,null,null,null,null,null,13.14,null,null,0.0,0.0,13691.26,0.0,0.0,2023-2024,UPG2A23109011759,30/11/202300:00:00,2,16/11/2023 00:00:00,30/11/2023 00:00:00,08/12/202300:00:00,1,13691.26,null,null,null,1,13691.26,IGST 12%,null,null,15334,null,null,15334,null,Y,6,04/12/202300:00:00,Y,6,04/12/202300:00:00,A,113,05/12/202300:00:00,113,04/12/202300:00:00,2023-2024,O,113,04/12/202300:00:00,null,null,273.83,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/12/202300:00:00,null,PI
Gail,1-1-1603-701S1-0-7-0-1,C,null,null,null,C,null,null,1,TC,57386.45,null,null,null,null,null,null,26.28,null,null,null,null,1508116.01,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109012312,15/12/202300:00:00,1,01/12/2023 00:00:00,15/12/2023 00:00:00,21/12/202300:00:00,1,1508116.01,null,null,null,1,1508116.01,IGST 12%,null,null,1689090,null,null,1689090,null,Y,6,18/12/202300:00:00,Y,6,18/12/202300:00:00,A,6,19/12/202300:00:00,130,18/12/202300:00:00,2023-2024,O,130,18/12/202300:00:00,null,null,30162.32,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,19/12/202300:00:00,null,TP
Gail,1-1-1603-701S1-0-7-0-1,C,null,null,null,C,null,null,1,TC,66869.15,null,null,null,null,null,null,26.28,null,null,null,null,1757321.32,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109012870,31/12/202300:00:00,2,16/12/2023 00:00:00,31/12/2023 00:00:00,05/01/202400:00:00,1,1757321.32,null,null,null,1,1757321.32,IGST 12%,null,null,1773153,null,null,1773153,null,Y,6,03/01/202400:00:00,Y,6,03/01/202400:00:00,A,6,04/01/202400:00:00,130,03/01/202400:00:00,2023-2024,O,130,03/01/202400:00:00,null,null,31663.45,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,04/01/202400:00:00,null,TP
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,null,null,1,TC,55561.77,null,null,null,null,null,null,26.28,null,null,null,null,1460163.3,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109013683,15/01/202400:00:00,1,01/01/2024 00:00:00,15/01/2024 00:00:00,20/01/202400:00:00,1,1460163.3,null,null,null,1,1460163.3,IGST 12%,null,null,1646008,null,null,1646008,null,Y,6,17/01/202400:00:00,Y,6,17/01/202400:00:00,A,6,19/01/202400:00:00,130,17/01/202400:00:00,2023-2024,O,130,17/01/202400:00:00,null,null,29393.01,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,19/01/202400:00:00,null,TP
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,null,null,1,TC,58997.07,null,null,null,null,null,null,26.28,null,null,null,null,1550442.98,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109014497,31/01/202400:00:00,2,16/01/2024 00:00:00,31/01/2024 00:00:00,06/02/202400:00:00,1,1550442.98,null,null,null,1,1550442.98,IGST 12%,null,null,1736496,null,null,1736496,null,Y,6,03/02/202400:00:00,Y,6,03/02/202400:00:00,A,6,05/02/202400:00:00,130,02/02/202400:00:00,2023-2024,O,130,02/02/202400:00:00,null,null,31008.86,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/02/202400:00:00,null,TP
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,null,null,1,TC,46851.34,null,null,null,null,null,null,26.28,null,null,null,null,1231253.3,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109016561,15/03/202400:00:00,1,01/03/2024 00:00:00,15/03/2024 00:00:00,21/03/202400:00:00,1,1231253.3,null,null,null,1,1231253.3,IGST 12%,null,null,1379004,null,null,1379004,null,Y,6,18/03/202400:00:00,Y,6,18/03/202400:00:00,A,46,26/03/202400:00:00,113,18/03/202400:00:00,2023-2024,O,113,18/03/202400:00:00,null,null,24625.07,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,28/03/202400:00:00,null,TP
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,null,null,1,TC,46851.34,null,0,null,null,null,null,26.28,13.14,null,null,null,1231253.3,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109016592,15/03/202400:00:00,1,01/03/2024 00:00:00,15/03/2024 00:00:00,21/03/202400:00:00,1,1231253.3,null,null,null,1,1231253.3,IGST 12%,null,null,1767,null,null,1767,null,Y,6,18/03/202400:00:00,Y,6,18/03/202400:00:00,A,46,26/03/202400:00:00,113,18/03/202400:00:00,2023-2024,O,113,18/03/202400:00:00,null,null,31.56,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,28/03/202400:00:00,null,TP
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,null,null,1,TC,24070,null,null,null,null,null,null,26.28,null,null,null,null,632559.6,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109003398,15/06/202400:00:00,1,01/06/2024 00:00:00,15/06/2024 00:00:00,20/06/202400:00:00,1,632559.6,null,null,null,1,632559.6,IGST 12%,null,null,708467,null,null,708467,null,Y,6,19/06/202400:00:00,Y,6,19/06/202400:00:00,A,46,20/06/202400:00:00,219,18/06/202400:00:00,2024-2025,O,219,18/06/202400:00:00,null,null,12651.19,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,20/06/202400:00:00,null,TP
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,null,null,1,TC,26760,null,null,null,null,null,null,26.28,null,null,null,null,703252.8,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109004235,30/06/202400:00:00,2,16/06/2024 00:00:00,30/06/2024 00:00:00,05/07/202400:00:00,1,703252.8,null,null,null,1,703252.8,IGST 12%,null,null,787643,null,null,787643,null,Y,6,03/07/202400:00:00,Y,6,03/07/202400:00:00,A,46,03/07/202400:00:00,219,03/07/202400:00:00,2024-2025,O,219,03/07/202400:00:00,null,null,14065.06,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,03/07/202400:00:00,null,TP
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,null,null,1,TC,44640,null,null,null,null,null,null,25.63,null,null,null,null,1144123.2,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109004841,15/07/202400:00:00,1,01/07/2024 00:00:00,15/07/2024 00:00:00,20/07/202400:00:00,1,1144123.2,null,null,null,1,1144123.2,IGST 12%,null,null,1281418,null,null,1281418,null,Y,6,17/07/202400:00:00,Y,6,17/07/202400:00:00,A,46,19/07/202400:00:00,219,17/07/202400:00:00,2024-2025,O,219,17/07/202400:00:00,null,null,22882.46,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,24/07/202400:00:00,null,TP
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,null,null,1,TC,44640,null,null,null,null,null,null,25.63,null,null,null,null,1144123.2,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109004841,15/07/202400:00:00,1,01/07/2024 00:00:00,15/07/2024 00:00:00,20/07/202400:00:00,1,1144123.2,null,null,null,1,1144123.2,IGST 12%,null,null,1281418,null,null,1281418,null,Y,219,17/07/202400:00:00,Y,219,17/07/202400:00:00,null,null,null,219,17/07/202400:00:00,2024-2025,O,219,17/07/202400:00:00,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,TP
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,null,null,1,TC,48000,null,null,null,null,null,null,25.63,null,null,null,null,1230240.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109005743,31/07/202400:00:00,2,16/07/2024 00:00:00,31/07/2024 00:00:00,06/08/202400:00:00,1,1230240.0,null,null,null,1,1230240.0,IGST 12%,null,null,1377869,null,null,1377869,null,Y,6,02/08/202400:00:00,Y,6,02/08/202400:00:00,A,46,05/08/202400:00:00,219,02/08/202400:00:00,2024-2025,O,219,02/08/202400:00:00,null,null,24604.8,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/08/202400:00:00,null,TP
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,null,null,1,TC,48000,null,null,null,null,null,null,25.63,null,null,null,null,1230240.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109005743,31/07/202400:00:00,2,16/07/2024 00:00:00,31/07/2024 00:00:00,05/08/202400:00:00,1,1230240.0,null,null,null,1,1230240.0,IGST 12%,null,null,1377869,null,null,1377869,null,Y,219,02/08/202400:00:00,Y,219,02/08/202400:00:00,null,null,null,219,02/08/202400:00:00,2024-2025,O,219,02/08/202400:00:00,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,TP
