COMPANY_CD,COUNTERPARTY_CD,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,SELL_CONT_MAP,GAS_DT,GEN_DT,GEN_TIME,NOM_REV_NO,MDQ,MDQ_UNIT,BASE,GCV,NCV,QTY_MMBTU,QTY_SCM,EXIT_BASE,EXIT_GCV,EXIT_NCV,EXIT_QTY_MMBTU,EXIT_QTY_SCM,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,BU_SEQ,ENTRY_PT_MAPPING_ID,EXIT_PT_MAPPING_ID
Gail,1-1-1604-1141S2-0-1-0-1,S,null,null,null,null,null,13/06/2024 00:00:00,12/06/2024 00:00:00,18:00,1,200,null,GCV,9802.8,8831.35,200,5141.39,GCV,9802.8,8831.35,200,5141.39,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,03/06/2024 00:00:00,02/06/2024 00:00:00,18:00,10,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,04/06/2024 00:00:00,03/06/2024 00:00:00,18:00,9,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,05/06/2024 00:00:00,04/06/2024 00:00:00,18:00,8,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,06/06/2024 00:00:00,05/06/2024 00:00:00,18:00,8,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,07/06/2024 00:00:00,06/06/2024 00:00:00,18:00,7,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,08/06/2024 00:00:00,07/06/2024 00:00:00,18:00,6,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,09/06/2024 00:00:00,08/06/2024 00:00:00,18:00,6,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,10/06/2024 00:00:00,09/06/2024 00:00:00,18:00,5,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,11/06/2024 00:00:00,10/06/2024 00:00:00,18:00,4,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,12/06/2024 00:00:00,11/06/2024 00:00:00,18:00,3,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,13/06/2024 00:00:00,12/06/2024 00:00:00,18:00,2,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,14/06/2024 00:00:00,13/06/2024 00:00:00,18:00,1,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-7-0-1,S,null,null,null,null,null,01/06/2024 00:00:00,31/05/2024 00:00:00,18:00,9,4500,null,GCV,9802.8,8831.35,4500,115681.23,GCV,9802.8,8831.35,4500,115681.23,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-7-0-1,S,null,null,null,null,null,02/06/2024 00:00:00,01/06/2024 00:00:00,18:00,9,4500,null,GCV,9802.8,8831.35,4500,115681.23,GCV,9802.8,8831.35,4500,115681.23,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-7-0-1,S,null,null,null,null,null,03/06/2024 00:00:00,02/06/2024 00:00:00,18:00,9,4500,null,GCV,9802.8,8831.35,4500,115681.23,GCV,9802.8,8831.35,4500,115681.23,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,08/06/2024 00:00:00,07/06/2024 00:00:00,18:00,3,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,09/06/2024 00:00:00,08/06/2024 00:00:00,18:00,3,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,10/06/2024 00:00:00,09/06/2024 00:00:00,18:00,2,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-2-0-1,S,null,null,null,null,null,11/06/2024 00:00:00,10/06/2024 00:00:00,18:00,1,1000,null,NCV,9802.8,8831.35,1000,28534.71,NCV,9802.8,8831.35,1000,28534.71,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-7-0-1,S,null,null,null,null,null,01/06/2024 00:00:00,31/05/2024 00:00:00,18:00,6,4500,null,GCV,9802.8,8831.35,4500,115681.23,GCV,9802.8,8831.35,4500,115681.23,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-7-0-1,S,null,null,null,null,null,02/06/2024 00:00:00,01/06/2024 00:00:00,18:00,6,4500,null,GCV,9802.8,8831.35,4500,115681.23,GCV,9802.8,8831.35,4500,115681.23,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-7-0-1,S,null,null,null,null,null,03/06/2024 00:00:00,02/06/2024 00:00:00,18:00,6,4500,null,GCV,9802.8,8831.35,4500,115681.23,GCV,9802.8,8831.35,4500,115681.23,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-7-0-1,S,null,null,null,null,null,04/06/2024 00:00:00,03/06/2024 00:00:00,18:00,5,4500,null,GCV,9802.8,8831.35,4500,115681.23,GCV,9802.8,8831.35,4500,115681.23,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-7-0-1,S,null,null,null,null,null,05/06/2024 00:00:00,04/06/2024 00:00:00,18:00,5,4500,null,GCV,9802.8,8831.35,4500,115681.23,GCV,9802.8,8831.35,4500,115681.23,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-7-0-1,S,null,null,null,null,null,06/06/2024 00:00:00,05/06/2024 00:00:00,18:00,5,4500,null,GCV,9802.8,8831.35,4500,115681.23,GCV,9802.8,8831.35,4500,115681.23,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-7-0-1,S,null,null,null,null,null,07/06/2024 00:00:00,06/06/2024 00:00:00,18:00,4,4500,null,GCV,9802.8,8831.35,4500,115681.23,GCV,9802.8,8831.35,4500,115681.23,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-7-0-1,S,null,null,null,null,null,08/06/2024 00:00:00,07/06/2024 00:00:00,18:00,3,4500,null,GCV,9802.8,8831.35,4500,115681.23,GCV,9802.8,8831.35,4500,115681.23,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-7-0-1,S,null,null,null,null,null,09/06/2024 00:00:00,08/06/2024 00:00:00,18:00,3,4500,null,GCV,9802.8,8831.35,4500,115681.23,GCV,9802.8,8831.35,4500,115681.23,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-7-0-1,S,null,null,null,null,null,10/06/2024 00:00:00,09/06/2024 00:00:00,18:00,2,4500,null,GCV,9802.8,8831.35,4500,115681.23,GCV,9802.8,8831.35,4500,115681.23,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-7-0-1,S,null,null,null,null,null,11/06/2024 00:00:00,10/06/2024 00:00:00,18:00,1,4500,null,GCV,9802.8,8831.35,4500,115681.23,GCV,9802.8,8831.35,4500,115681.23,null,null,null,null,1,null,null
Gail,1-1-1603-701S1-0-8-0-1,S,null,null,null,null,null,01/06/2024 00:00:00,31/05/2024 00:00:00,18:00,7,4180,null,NCV,9802.8,8831.35,1300,37095.12,NCV,9802.8,8831.35,1300,37095.12,null,null,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,S,null,null,null,null,null,11/07/2024 00:00:00,10/07/2024 00:00:00,18:00,1,3700,null,GCV,9802.8,8831.35,660,16966.58,GCV,9802.8,8831.35,660,16966.58,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-3-0-1,S,null,null,null,null,null,01/07/2024 00:00:00,30/06/2024 00:00:00,18:00,3,450,null,NCV,9802.8,8831.35,450,12840.62,NCV,9802.8,8831.35,450,12840.62,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-3-0-1,S,null,null,null,null,null,02/07/2024 00:00:00,01/07/2024 00:00:00,18:00,3,450,null,NCV,9802.8,8831.35,450,12840.62,NCV,9802.8,8831.35,450,12840.62,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-3-0-1,S,null,null,null,null,null,03/07/2024 00:00:00,02/07/2024 00:00:00,18:00,3,450,null,NCV,9802.8,8831.35,450,12840.62,NCV,9802.8,8831.35,450,12840.62,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-3-0-1,S,null,null,null,null,null,04/07/2024 00:00:00,03/07/2024 00:00:00,18:00,3,450,null,NCV,9802.8,8831.35,450,12840.62,NCV,9802.8,8831.35,450,12840.62,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-3-0-1,S,null,null,null,null,null,05/07/2024 00:00:00,04/07/2024 00:00:00,18:00,3,450,null,NCV,9802.8,8831.35,450,12840.62,NCV,9802.8,8831.35,450,12840.62,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-3-0-1,S,null,null,null,null,null,06/07/2024 00:00:00,05/07/2024 00:00:00,18:00,3,450,null,NCV,9802.8,8831.35,450,12840.62,NCV,9802.8,8831.35,450,12840.62,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-3-0-1,S,null,null,null,null,null,07/07/2024 00:00:00,06/07/2024 00:00:00,18:00,3,450,null,NCV,9802.8,8831.35,450,12840.62,NCV,9802.8,8831.35,450,12840.62,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-3-0-1,S,null,null,null,null,null,08/07/2024 00:00:00,07/07/2024 00:00:00,18:00,2,450,null,NCV,9802.8,8831.35,450,12840.62,NCV,9802.8,8831.35,450,12840.62,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-3-0-1,S,null,null,null,null,null,09/07/2024 00:00:00,08/07/2024 00:00:00,18:00,1,450,null,NCV,9802.8,8831.35,450,12840.62,NCV,9802.8,8831.35,450,12840.62,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-3-0-1,S,null,null,null,null,null,10/07/2024 00:00:00,09/07/2024 00:00:00,18:00,1,450,null,NCV,9802.8,8831.35,495,14124.68,NCV,9802.8,8831.35,495,14124.68,null,null,null,null,1,null,null
Gail,1-1-1601-1361S1-0-3-0-1,S,null,null,null,null,null,11/07/2024 00:00:00,10/07/2024 00:00:00,18:00,1,450,null,NCV,9802.8,8831.35,495,14124.68,NCV,9802.8,8831.35,495,14124.68,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-15-0-1,S,null,null,null,null,null,01/07/2024 00:00:00,30/06/2024 00:00:00,18:00,5,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-15-0-1,S,null,null,null,null,null,02/07/2024 00:00:00,01/07/2024 00:00:00,18:00,5,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-15-0-1,S,null,null,null,null,null,03/07/2024 00:00:00,02/07/2024 00:00:00,18:00,4,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-15-0-1,S,null,null,null,null,null,04/07/2024 00:00:00,03/07/2024 00:00:00,18:00,4,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-15-0-1,S,null,null,null,null,null,05/07/2024 00:00:00,04/07/2024 00:00:00,18:00,3,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-15-0-1,S,null,null,null,null,null,06/07/2024 00:00:00,05/07/2024 00:00:00,18:00,3,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-15-0-1,S,null,null,null,null,null,07/07/2024 00:00:00,06/07/2024 00:00:00,18:00,3,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-15-0-1,S,null,null,null,null,null,08/07/2024 00:00:00,07/07/2024 00:00:00,18:00,2,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-15-0-1,S,null,null,null,null,null,09/07/2024 00:00:00,08/07/2024 00:00:00,18:00,1,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-15-0-1,S,null,null,null,null,null,10/07/2024 00:00:00,09/07/2024 00:00:00,18:00,1,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-371S1-0-15-0-1,S,null,null,null,null,null,11/07/2024 00:00:00,10/07/2024 00:00:00,18:00,1,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-15-0-2,S,null,null,null,null,null,01/07/2024 00:00:00,30/06/2024 00:00:00,18:00,5,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-15-0-2,S,null,null,null,null,null,02/07/2024 00:00:00,01/07/2024 00:00:00,18:00,5,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-15-0-2,S,null,null,null,null,null,03/07/2024 00:00:00,02/07/2024 00:00:00,18:00,4,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-15-0-2,S,null,null,null,null,null,04/07/2024 00:00:00,03/07/2024 00:00:00,18:00,4,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-15-0-2,S,null,null,null,null,null,05/07/2024 00:00:00,04/07/2024 00:00:00,18:00,3,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-15-0-2,S,null,null,null,null,null,06/07/2024 00:00:00,05/07/2024 00:00:00,18:00,3,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-15-0-2,S,null,null,null,null,null,07/07/2024 00:00:00,06/07/2024 00:00:00,18:00,3,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-15-0-2,S,null,null,null,null,null,08/07/2024 00:00:00,07/07/2024 00:00:00,18:00,2,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-15-0-2,S,null,null,null,null,null,09/07/2024 00:00:00,08/07/2024 00:00:00,18:00,1,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-15-0-2,S,null,null,null,null,null,10/07/2024 00:00:00,09/07/2024 00:00:00,18:00,1,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-372S1-0-15-0-2,S,null,null,null,null,null,11/07/2024 00:00:00,10/07/2024 00:00:00,18:00,1,600,null,GCV,9802.8,8831.35,540,13881.75,GCV,9802.8,8831.35,540,13881.75,null,null,null,null,1,null,null
Gail,1-1-1603-381S1-0-7-0-1,S,null,null,null,null,null,01/07/2024 00:00:00,30/06/2024 00:00:00,18:00,5,4500,null,GCV,9802.8,8831.35,4500,115681.23,GCV,9802.8,8831.35,4500,115681.23,null,null,null,null,1,null,null
Gail,1-1-1601-581S1-0-6-0-1,S,null,null,null,null,null,02/05/2024 00:00:00,01/05/2024 00:00:00,18:00,4,2000,null,GCV,9802.8,8831.35,2200,56555.27,GCV,9802.8,8831.35,2200,56555.27,null,null,null,null,1,null,null
Gail,1-1-1601-581S1-0-6-0-1,S,null,null,null,null,null,03/05/2024 00:00:00,02/05/2024 00:00:00,18:00,4,2000,null,GCV,9802.8,8831.35,2200,56555.27,GCV,9802.8,8831.35,2200,56555.27,null,null,null,null,1,null,null
Gail,1-1-1601-581S1-0-6-0-1,S,null,null,null,null,null,04/05/2024 00:00:00,03/05/2024 00:00:00,18:00,3,2000,null,GCV,9802.8,8831.35,2200,56555.27,GCV,9802.8,8831.35,2200,56555.27,null,null,null,null,1,null,null
Gail,1-1-1601-581S1-0-6-0-1,S,null,null,null,null,null,05/05/2024 00:00:00,04/05/2024 00:00:00,18:00,3,2000,null,GCV,9802.8,8831.35,650,16709.51,GCV,9802.8,8831.35,650,16709.51,null,null,null,null,1,null,null
Gail,1-1-1601-581S1-0-6-0-1,S,null,null,null,null,null,06/05/2024 00:00:00,05/05/2024 00:00:00,18:00,1,2000,null,GCV,9802.8,8831.35,2200,56555.27,GCV,9802.8,8831.35,2200,56555.27,null,null,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,S,null,null,null,null,null,01/05/2024 00:00:00,30/04/2024 00:00:00,18:00,4,3700,null,GCV,9802.8,8831.35,4125,106041.13,GCV,9802.8,8831.35,4125,106041.13,null,null,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,S,null,null,null,null,null,02/05/2024 00:00:00,01/05/2024 00:00:00,18:00,4,3700,null,GCV,9802.8,8831.35,4125,106041.13,GCV,9802.8,8831.35,4125,106041.13,null,null,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,S,null,null,null,null,null,03/05/2024 00:00:00,02/05/2024 00:00:00,18:00,4,3700,null,GCV,9802.8,8831.35,4125,106041.13,GCV,9802.8,8831.35,4125,106041.13,null,null,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,S,null,null,null,null,null,04/05/2024 00:00:00,03/05/2024 00:00:00,18:00,3,3700,null,GCV,9802.8,8831.35,4125,106041.13,GCV,9802.8,8831.35,4125,106041.13,null,null,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,S,null,null,null,null,null,05/05/2024 00:00:00,04/05/2024 00:00:00,18:00,3,3700,null,GCV,9802.8,8831.35,4125,106041.13,GCV,9802.8,8831.35,4125,106041.13,null,null,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,S,null,null,null,null,null,06/05/2024 00:00:00,05/05/2024 00:00:00,18:00,1,3700,null,GCV,9802.8,8831.35,4125,106041.13,GCV,9802.8,8831.35,4125,106041.13,null,null,null,null,1,null,null
Gail,1-1-1601-81L133-0-1-0-1,L,null,null,null,null,null,02/05/2024 00:00:00,01/05/2024 00:00:00,18:00,2,15000,null,GCV,9802.8,8831.35,19800,508997.43,GCV,9802.8,8831.35,19800,508997.43,null,null,null,null,1,null,null
Gail,1-1-1601-81L133-0-1-0-1,L,null,null,null,null,null,03/05/2024 00:00:00,02/05/2024 00:00:00,18:00,2,15000,null,GCV,9802.8,8831.35,19800,508997.43,GCV,9802.8,8831.35,19800,508997.43,null,null,null,null,1,null,null
Gail,1-1-1601-81L133-0-1-0-1,L,null,null,null,null,null,04/05/2024 00:00:00,03/05/2024 00:00:00,18:00,1,15000,null,GCV,9802.8,8831.35,13200,339331.62,GCV,9802.8,8831.35,13200,339331.62,null,null,null,null,1,null,null
Gail,1-1-1601-81L133-0-1-0-1,L,null,null,null,null,null,05/05/2024 00:00:00,04/05/2024 00:00:00,18:00,1,15000,null,GCV,9802.8,8831.35,5500,141388.18,GCV,9802.8,8831.35,5500,141388.18,null,null,null,null,1,null,null
Gail,1-1-1601-81L133-0-1-0-1,L,null,null,null,null,null,06/05/2024 00:00:00,05/05/2024 00:00:00,18:00,1,15000,null,GCV,9802.8,8831.35,16500,424164.52,GCV,9802.8,8831.35,16500,424164.52,null,null,null,null,1,null,null
Gail,1-1-1601-371S1-0-14-0-1,S,null,null,null,null,null,03/03/2024 00:00:00,02/03/2024 00:00:00,18:00,2,150,null,GCV,9802.8,8831.35,130,3341.9,GCV,9802.8,8831.35,130,3341.9,null,null,null,null,1,null,null
Gail,1-1-1601-371S1-0-14-0-1,S,null,null,null,null,null,04/03/2024 00:00:00,03/03/2024 00:00:00,18:00,2,150,null,GCV,9802.8,8831.35,130,3341.9,GCV,9802.8,8831.35,130,3341.9,null,null,null,null,1,null,null
Gail,1-1-1601-371S1-0-14-0-1,S,null,null,null,null,null,05/03/2024 00:00:00,04/03/2024 00:00:00,18:00,2,150,null,GCV,9802.8,8831.35,130,3341.9,GCV,9802.8,8831.35,130,3341.9,null,null,null,null,1,null,null
Gail,1-1-1601-371S1-0-14-0-1,S,null,null,null,null,null,06/03/2024 00:00:00,05/03/2024 00:00:00,18:00,2,150,null,GCV,9802.8,8831.35,130,3341.9,GCV,9802.8,8831.35,130,3341.9,null,null,null,null,1,null,null
Gail,1-1-1601-371S1-0-14-0-1,S,null,null,null,null,null,07/03/2024 00:00:00,06/03/2024 00:00:00,18:00,2,150,null,GCV,9802.8,8831.35,130,3341.9,GCV,9802.8,8831.35,130,3341.9,null,null,null,null,1,null,null
Gail,1-1-1601-371S1-0-14-0-1,S,null,null,null,null,null,08/03/2024 00:00:00,07/03/2024 00:00:00,18:00,1,150,null,GCV,9802.8,8831.35,130,3341.9,GCV,9802.8,8831.35,130,3341.9,null,null,null,null,1,null,null
Gail,1-1-1601-371S1-0-14-0-1,S,null,null,null,null,null,09/03/2024 00:00:00,08/03/2024 00:00:00,18:00,1,150,null,GCV,9802.8,8831.35,130,3341.9,GCV,9802.8,8831.35,130,3341.9,null,null,null,null,1,null,null
Gail,1-1-1601-371S1-0-14-0-1,S,null,null,null,null,null,10/03/2024 00:00:00,09/03/2024 00:00:00,18:00,1,150,null,GCV,9802.8,8831.35,130,3341.9,GCV,9802.8,8831.35,130,3341.9,null,null,null,null,1,null,null
Gail,1-1-1601-372S1-0-14-0-2,S,null,null,null,null,null,03/03/2024 00:00:00,02/03/2024 00:00:00,18:00,2,300,null,GCV,9802.8,8831.35,272,6992.29,GCV,9802.8,8831.35,272,6992.29,null,null,null,null,1,null,null
Gail,1-1-1601-372S1-0-14-0-2,S,null,null,null,null,null,04/03/2024 00:00:00,03/03/2024 00:00:00,18:00,2,300,null,GCV,9802.8,8831.35,272,6992.29,GCV,9802.8,8831.35,272,6992.29,null,null,null,null,1,null,null
Gail,1-1-1601-372S1-0-14-0-2,S,null,null,null,null,null,05/03/2024 00:00:00,04/03/2024 00:00:00,18:00,2,300,null,GCV,9802.8,8831.35,272,6992.29,GCV,9802.8,8831.35,272,6992.29,null,null,null,null,1,null,null
Gail,1-1-1601-372S1-0-14-0-2,S,null,null,null,null,null,06/03/2024 00:00:00,05/03/2024 00:00:00,18:00,2,300,null,GCV,9802.8,8831.35,272,6992.29,GCV,9802.8,8831.35,272,6992.29,null,null,null,null,1,null,null
Gail,1-1-1601-372S1-0-14-0-2,S,null,null,null,null,null,07/03/2024 00:00:00,06/03/2024 00:00:00,18:00,2,300,null,GCV,9802.8,8831.35,332,8534.7,GCV,9802.8,8831.35,332,8534.7,null,null,null,null,1,null,null
Gail,1-1-1601-372S1-0-14-0-2,S,null,null,null,null,null,08/03/2024 00:00:00,07/03/2024 00:00:00,18:00,1,300,null,GCV,9802.8,8831.35,290,7455.01,GCV,9802.8,8831.35,290,7455.01,null,null,null,null,1,null,null
Gail,1-1-1601-372S1-0-14-0-2,S,null,null,null,null,null,09/03/2024 00:00:00,08/03/2024 00:00:00,18:00,1,300,null,GCV,9802.8,8831.35,272,6992.29,GCV,9802.8,8831.35,272,6992.29,null,null,null,null,1,null,null
Gail,1-1-1601-372S1-0-14-0-2,S,null,null,null,null,null,10/03/2024 00:00:00,09/03/2024 00:00:00,18:00,1,300,null,GCV,9802.8,8831.35,272,6992.29,GCV,9802.8,8831.35,272,6992.29,null,null,null,null,1,null,null
Gail,1-1-1601-372S1-0-14-0-2,S,null,null,null,null,null,03/03/2024 00:00:00,02/03/2024 00:00:00,18:00,3,300,null,GCV,9802.8,8831.35,272,6992.29,GCV,9802.8,8831.35,272,6992.29,null,null,null,null,1,null,null
Gail,1-1-1601-372S1-0-14-0-2,S,null,null,null,null,null,04/03/2024 00:00:00,03/03/2024 00:00:00,18:00,3,300,null,GCV,9802.8,8831.35,272,6992.29,GCV,9802.8,8831.35,272,6992.29,null,null,null,null,1,null,null
Gail,1-1-1601-372S1-0-14-0-2,S,null,null,null,null,null,05/03/2024 00:00:00,04/03/2024 00:00:00,18:00,3,300,null,GCV,9802.8,8831.35,272,6992.29,GCV,9802.8,8831.35,272,6992.29,null,null,null,null,1,null,null
Gail,1-1-1601-372S1-0-14-0-2,S,null,null,null,null,null,06/03/2024 00:00:00,05/03/2024 00:00:00,18:00,3,300,null,GCV,9802.8,8831.35,272,6992.29,GCV,9802.8,8831.35,272,6992.29,null,null,null,null,1,null,null
Gail,1-1-1601-372S1-0-14-0-2,S,null,null,null,null,null,07/03/2024 00:00:00,06/03/2024 00:00:00,18:00,3,300,null,GCV,9802.8,8831.35,332,8534.7,GCV,9802.8,8831.35,332,8534.7,null,null,null,null,1,null,null
Gail,1-1-1601-372S1-0-14-0-2,S,null,null,null,null,null,08/03/2024 00:00:00,07/03/2024 00:00:00,18:00,2,300,null,GCV,9802.8,8831.35,290,7455.01,GCV,9802.8,8831.35,290,7455.01,null,null,null,null,1,null,null
Gail,1-1-1601-372S1-0-14-0-2,S,null,null,null,null,null,09/03/2024 00:00:00,08/03/2024 00:00:00,18:00,2,300,null,GCV,9802.8,8831.35,272,6992.29,GCV,9802.8,8831.35,272,6992.29,null,null,null,null,1,null,null
