COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,TRANS_BU_UNIT,INVOICE_TYPE,ALLOC_QTY,DEFICIENCY_QTY,NEG_IMB_QTY,POS_IMB_QTY,UNAUTH_OVERRUN_QTY,PARKING_QTY,SIP_PAY_RATE,TRANSPORT_RATE,NEGETIVE_IMB_RATE,POSITIVE_IMB_RATE,UNAUTH_OVERRUN_RATE,PARKING_RATE,TRANSMISSION_AMT,NEG_IMB_AMT,POS_IMB_AMT,UNAUTH_OVERRUN_AMT,PARKING_AMT,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,RATE_UNIT,SALE_AMT,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,DEFICIENCY_AMT,SIP_PAY_FREQ,TDS_AMT,TDS_FACTOR,TDS_STRUCT_CD,TDS_EFF_DT,TCS_TDS,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SYS_INV_NO,INV_COMPONENT
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,IC,null,null,0,1921.8,null,null,null,null,40.04,40.04,null,null,0.0,0.0,76948.88,0.0,0.0,2024-2025,371131204531,15/02/202500:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,21/02/202500:00:00,1,76948.88,null,null,null,1,76948.88,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,18/02/202500:00:00,Y,6,18/02/202500:00:00,A,46,19/02/202500:00:00,219,18/02/202500:00:00,2024-2025,O,219,18/02/202500:00:00,null,null,2.96,2,62,01/04/202300:00:00,TDS,Y,164,25/02/202500:00:00,null,NI-PI
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,TC,11639.06,null,null,null,null,null,null,80.08,null,null,null,null,932055.93,0.0,0.0,0.0,0.0,2024-2025,371131204632,28/02/202500:00:00,2,16/02/2025 00:00:00,28/02/2025 00:00:00,06/03/202500:00:00,1,932055.93,null,null,null,1,932055.93,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,04/03/202500:00:00,Y,6,04/03/202500:00:00,A,46,05/03/202500:00:00,219,04/03/202500:00:00,2024-2025,O,219,04/03/202500:00:00,null,null,466.03,2,62,01/04/202300:00:00,TDS,Y,164,05/03/202500:00:00,null,TP
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,IC,null,null,null,0,null,null,null,null,null,40.04,null,null,0.0,0.0,0.0,0.0,0.0,2024-2025,371131204633,28/02/202500:00:00,2,16/02/2025 00:00:00,28/02/2025 00:00:00,06/03/202500:00:00,1,0.0,null,null,null,1,0.0,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,04/03/202500:00:00,Y,6,04/03/202500:00:00,A,46,05/03/202500:00:00,219,04/03/202500:00:00,2024-2025,O,219,04/03/202500:00:00,null,null,2.13,2,62,01/04/202300:00:00,TDS,Y,164,05/03/202500:00:00,null,PI
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,TC,13125.52,null,null,null,null,null,null,80.08,null,null,null,null,1051091.66,0.0,0.0,0.0,0.0,2024-2025,371131204912,15/03/202500:00:00,1,01/03/2025 00:00:00,15/03/2025 00:00:00,21/03/202500:00:00,1,1051091.66,null,null,null,1,1051091.66,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,18/03/202500:00:00,Y,6,18/03/202500:00:00,A,46,19/03/202500:00:00,219,18/03/202500:00:00,2024-2025,O,219,18/03/202500:00:00,null,null,525.55,2,62,01/04/202300:00:00,TDS,Y,201,26/03/202500:00:00,null,TP
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,IC,null,null,0,41.89,null,null,null,null,40.04,40.04,null,null,0.0,0.0,1677.28,0.0,0.0,2024-2025,371131204913,15/03/202500:00:00,1,01/03/2025 00:00:00,15/03/2025 00:00:00,21/03/202500:00:00,1,1677.28,null,null,null,1,1677.28,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,18/03/202500:00:00,Y,6,18/03/202500:00:00,A,46,19/03/202500:00:00,219,18/03/202500:00:00,2024-2025,O,219,18/03/202500:00:00,null,null,1.47,2,62,01/04/202300:00:00,TDS,Y,201,26/03/202500:00:00,null,NI-PI
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,TC,14061.18,null,null,null,null,null,null,80.08,null,null,null,null,1126019.31,0.0,0.0,0.0,0.0,2024-2025,371131205215,31/03/202500:00:00,2,16/03/2025 00:00:00,31/03/2025 00:00:00,05/04/202500:00:00,1,1126019.31,null,null,null,1,1126019.31,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,02/04/202500:00:00,Y,6,02/04/202500:00:00,A,46,08/04/202500:00:00,219,02/04/202500:00:00,2024-2025,O,219,02/04/202500:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,TP
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,IC,null,null,null,29.33,null,null,null,null,null,40.04,null,null,0.0,0.0,1174.37,0.0,0.0,2024-2025,371131205216,31/03/202500:00:00,2,16/03/2025 00:00:00,31/03/2025 00:00:00,05/04/202500:00:00,1,1174.37,null,null,null,1,1174.37,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,02/04/202500:00:00,Y,6,02/04/202500:00:00,A,46,08/04/202500:00:00,219,02/04/202500:00:00,2024-2025,O,219,02/04/202500:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,PI
PipeInfra,1-1-1805-451S1-0-10-2-1,C,null,null,null,C,null,null,1,TC,9629.78,null,null,null,null,null,null,61.66,null,null,null,null,593772.23,0.0,0.0,0.0,0.0,2024-2025,271131200788,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,1,593772.23,null,null,null,1,593772.23,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,17/01/202500:00:00,Y,6,17/01/202500:00:00,A,46,20/01/202500:00:00,113,17/01/202500:00:00,2024-2025,O,113,17/01/202500:00:00,null,null,296.89,2,62,01/04/202300:00:00,TDS,Y,164,20/01/202500:00:00,null,TP
PipeInfra,1-1-1805-451S1-0-10-2-1,C,null,null,null,C,null,null,1,IC,null,null,0,289.15,0,null,null,null,30.83,30.83,30.83,null,0.0,0.0,8914.5,0.0,0.0,2024-2025,271131200789,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,1,8914.5,null,null,null,1,8914.5,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,17/01/202500:00:00,Y,6,17/01/202500:00:00,A,46,20/01/202500:00:00,113,17/01/202500:00:00,2024-2025,O,113,17/01/202500:00:00,null,null,12.98,2,62,01/04/202300:00:00,TDS,Y,164,20/01/202500:00:00,null,NI-PI-UR
PipeInfra,1-1-1805-451S1-0-10-2-1,C,null,null,null,C,null,null,1,TC,11648.69,null,null,null,null,null,null,61.66,null,null,null,null,718258.41,0.0,0.0,0.0,0.0,2024-2025,271131200836,31/01/202500:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/202500:00:00,1,718258.41,null,null,null,1,718258.41,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,04/02/202500:00:00,Y,6,04/02/202500:00:00,A,46,05/02/202500:00:00,219,04/02/202500:00:00,2024-2025,O,219,04/02/202500:00:00,null,null,323.54,2,62,01/04/202300:00:00,TDS,Y,164,05/02/202500:00:00,null,TP
PipeInfra,1-1-1805-451S1-0-10-2-1,C,null,null,null,C,null,null,1,IC,null,null,0,109.88,0,null,null,null,30.83,30.83,30.83,null,0.0,0.0,3387.63,0.0,0.0,2024-2025,271131200837,31/01/202500:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/202500:00:00,1,3387.63,null,null,null,1,3387.63,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,04/02/202500:00:00,Y,6,04/02/202500:00:00,A,46,05/02/202500:00:00,219,04/02/202500:00:00,2024-2025,O,219,04/02/202500:00:00,null,null,10.44,2,62,01/04/202300:00:00,TDS,Y,164,05/02/202500:00:00,null,NI-PI-UR
PipeInfra,1-1-1805-451S1-0-10-2-1,C,null,null,null,C,null,null,1,TC,4432.2,null,null,null,null,null,null,61.66,null,null,null,null,273289.19,0.0,0.0,0.0,0.0,2024-2025,271131200881,15/02/202500:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,21/02/202500:00:00,1,273289.19,null,null,null,1,273289.19,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,18/02/202500:00:00,Y,6,18/02/202500:00:00,A,46,19/02/202500:00:00,219,18/02/202500:00:00,2024-2025,O,219,18/02/202500:00:00,null,null,123.1,2,62,01/04/202300:00:00,TDS,Y,164,25/02/202500:00:00,null,TP
PipeInfra,1-1-1805-451S1-0-10-2-1,C,null,null,null,C,null,null,1,IC,null,null,0,0,null,null,null,null,30.83,30.83,null,null,0.0,0.0,0.0,0.0,0.0,2024-2025,271131200882,15/02/202500:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,21/02/202500:00:00,1,0.0,null,null,null,1,0.0,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,18/02/202500:00:00,Y,6,18/02/202500:00:00,A,46,19/02/202500:00:00,219,18/02/202500:00:00,2024-2025,O,219,18/02/202500:00:00,null,null,.35,2,62,01/04/202300:00:00,TDS,Y,164,25/02/202500:00:00,null,NI-PI
PipeInfra,1-1-1805-451S1-0-10-2-1,C,null,null,null,C,null,null,1,TC,4035.99,null,null,null,null,null,null,61.66,null,null,null,null,248859.37,0.0,0.0,0.0,0.0,2024-2025,271131200946,28/02/202500:00:00,2,16/02/2025 00:00:00,28/02/2025 00:00:00,06/03/202500:00:00,1,248859.37,null,null,null,1,248859.37,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,04/03/202500:00:00,Y,6,04/03/202500:00:00,A,46,05/03/202500:00:00,219,04/03/202500:00:00,2024-2025,O,219,04/03/202500:00:00,null,null,112.1,2,62,01/04/202300:00:00,TDS,Y,164,05/03/202500:00:00,null,TP
PipeInfra,1-1-1805-451S1-0-10-2-1,C,null,null,null,C,null,null,1,IC,null,null,null,0,null,null,null,null,null,30.83,null,null,0.0,0.0,0.0,0.0,0.0,2024-2025,271131200947,28/02/202500:00:00,2,16/02/2025 00:00:00,28/02/2025 00:00:00,06/03/202500:00:00,1,0.0,null,null,null,1,0.0,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,04/03/202500:00:00,Y,6,04/03/202500:00:00,A,46,05/03/202500:00:00,219,04/03/202500:00:00,2024-2025,O,219,04/03/202500:00:00,null,null,.24,2,62,01/04/202300:00:00,TDS,Y,164,05/03/202500:00:00,null,PI
PipeInfra,1-1-1805-451S1-0-10-2-1,C,null,null,null,C,null,null,1,TC,4976.73,null,null,null,null,null,null,61.66,null,null,null,null,306865.12,0.0,0.0,0.0,0.0,2024-2025,271131200993,15/03/202500:00:00,1,01/03/2025 00:00:00,15/03/2025 00:00:00,21/03/202500:00:00,1,306865.12,null,null,null,1,306865.12,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,18/03/202500:00:00,Y,6,18/03/202500:00:00,A,46,19/03/202500:00:00,219,18/03/202500:00:00,2024-2025,O,219,18/03/202500:00:00,null,null,138.23,2,62,01/04/202300:00:00,TDS,Y,201,26/03/202500:00:00,null,TP
PipeInfra,1-1-1805-451S1-0-10-2-1,C,null,null,null,C,null,null,1,IC,null,null,0,null,null,null,null,null,30.83,null,null,null,0.0,0.0,0.0,0.0,0.0,2024-2025,271131200994,15/03/202500:00:00,1,01/03/2025 00:00:00,15/03/2025 00:00:00,21/03/202500:00:00,1,0.0,null,null,null,1,0.0,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,18/03/202500:00:00,Y,6,18/03/202500:00:00,A,46,19/03/202500:00:00,219,18/03/202500:00:00,2024-2025,O,219,18/03/202500:00:00,null,null,.02,2,62,01/04/202300:00:00,TDS,Y,201,26/03/202500:00:00,null,NI
PipeInfra,1-1-1805-451S1-0-10-2-1,C,null,null,null,C,null,null,1,TC,5281.89,null,null,null,null,null,null,61.66,null,null,null,null,325681.46,0.0,0.0,0.0,0.0,2024-2025,271131201082,31/03/202500:00:00,2,16/03/2025 00:00:00,31/03/2025 00:00:00,05/04/202500:00:00,1,325681.46,null,null,null,1,325681.46,CGST 6%@ SGST 6%,null,null,null,null,null,null,null,Y,6,02/04/202500:00:00,Y,6,02/04/202500:00:00,A,46,08/04/202500:00:00,219,02/04/202500:00:00,2024-2025,O,219,02/04/202500:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,TP
PipeInfra,18-1-10-18-1804-10000182,R,null,null,null,R,null,null,1,TC,6994.03,null,null,null,null,null,null,79.92,null,null,null,null,558962.89,0.0,0.0,0.0,0.0,2023-2024,37114000200447,15/04/202300:00:00,1,01/04/2023 00:00:00,15/04/2023 00:00:00,19/04/202300:00:00,1,558962.89,null,null,null,1,558962.89,IGST 12%,null,null,null,null,null,null,null,Y,6,21/04/202300:00:00,Y,6,21/04/202300:00:00,A,6,06/05/202300:00:00,23,20/04/202300:00:00,2023-2024,O,23,20/04/202300:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,TP
PipeInfra,18-1-10-18-1804-10000182,R,null,null,null,R,null,null,1,TC,6956.8,null,null,null,null,null,null,79.92,null,null,null,null,555987.45,0.0,0.0,0.0,0.0,2023-2024,37114000200663,30/04/202300:00:00,2,16/04/2023 00:00:00,30/04/2023 00:00:00,06/05/202300:00:00,1,555987.45,null,null,null,1,555987.45,IGST 12%,null,null,null,null,null,null,null,Y,6,02/05/202300:00:00,Y,6,02/05/202300:00:00,A,6,03/05/202300:00:00,49,02/05/202300:00:00,2023-2024,O,49,02/05/202300:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,TP
PipeInfra,18-1-10-18-1804-10000182,R,null,null,null,R,null,null,1,IC,null,null,.2,null,null,null,null,null,39.96,null,null,null,0.0,7.99,0.0,0.0,0.0,2023-2024,37114000200664,30/04/202300:00:00,2,16/04/2023 00:00:00,30/04/2023 00:00:00,06/05/202300:00:00,1,7.99,null,null,null,1,7.99,IGST 12%,null,null,null,null,null,null,null,Y,6,02/05/202300:00:00,Y,6,02/05/202300:00:00,A,6,03/05/202300:00:00,49,02/05/202300:00:00,2023-2024,O,49,02/05/202300:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,NI
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,TC,43497.65,null,null,null,null,null,null,85.91,null,null,null,null,3736883.1,0.0,0.0,0.0,0.0,2023-2024,37114000200427,15/04/202300:00:00,1,01/04/2023 00:00:00,15/04/2023 00:00:00,19/04/202300:00:00,1,3736883.1,null,null,null,1,3736883.1,IGST 12%,null,null,null,null,null,null,null,Y,6,21/04/202300:00:00,Y,6,21/04/202300:00:00,A,6,06/05/202300:00:00,23,20/04/202300:00:00,2023-2024,O,23,20/04/202300:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,TP
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,TC,18363.69,null,null,null,null,null,null,85.91,null,null,null,null,1577624.6,0.0,0.0,0.0,0.0,2023-2024,37114000200644,30/04/202300:00:00,2,16/04/2023 00:00:00,30/04/2023 00:00:00,06/05/202300:00:00,1,1577624.6,null,null,null,1,1577624.6,IGST 12%,null,null,null,null,null,null,null,Y,6,02/05/202300:00:00,Y,6,02/05/202300:00:00,A,6,03/05/202300:00:00,49,02/05/202300:00:00,2023-2024,O,49,02/05/202300:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,TP
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,IC,null,null,null,253.1,null,null,null,null,null,42.95,null,null,0.0,0.0,10870.64,0.0,0.0,2023-2024,37114000200645,30/04/202300:00:00,2,16/04/2023 00:00:00,30/04/2023 00:00:00,06/05/202300:00:00,1,10870.64,null,null,null,1,10870.64,IGST 12%,null,null,null,null,null,null,null,Y,6,02/05/202300:00:00,Y,6,02/05/202300:00:00,A,6,03/05/202300:00:00,49,02/05/202300:00:00,2023-2024,O,49,02/05/202300:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,PI
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,TC,55703.77,null,null,null,null,null,null,67.47,null,null,null,null,3758333.36,0.0,0.0,0.0,0.0,2023-2024,37114000200750,15/05/202300:00:00,1,01/05/2023 00:00:00,15/05/2023 00:00:00,20/05/202300:00:00,1,3758333.36,null,null,null,1,3758333.36,IGST 12%,null,null,null,null,null,null,null,Y,6,19/05/202300:00:00,Y,6,19/05/202300:00:00,A,6,19/05/202300:00:00,130,18/05/202300:00:00,2023-2024,O,130,18/05/202300:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,TP
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,TC,71130.87,null,null,null,null,null,null,67.47,null,null,null,null,4799199.82,0.0,0.0,0.0,0.0,2023-2024,37114000200965,31/05/202300:00:00,2,16/05/2023 00:00:00,31/05/2023 00:00:00,06/06/202300:00:00,1,4799199.82,null,null,null,1,4799199.82,IGST 12%,null,null,null,null,null,null,null,Y,6,08/06/202300:00:00,Y,6,08/06/202300:00:00,A,6,09/06/202300:00:00,130,06/06/202300:00:00,2023-2024,O,130,06/06/202300:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,TP
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,TC,28237.44,null,null,null,null,null,null,67.47,null,null,null,null,1905180.09,0.0,0.0,0.0,0.0,2023-2024,37114000201172,15/06/202300:00:00,1,01/06/2023 00:00:00,15/06/2023 00:00:00,21/06/202300:00:00,1,1905180.09,null,null,null,1,1905180.09,IGST 12%,null,null,null,null,null,null,null,Y,6,20/06/202300:00:00,Y,6,20/06/202300:00:00,A,6,20/06/202300:00:00,113,18/06/202300:00:00,2023-2024,O,113,18/06/202300:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,TP
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,IC,null,null,42.53,12.49,null,null,null,null,33.73,33.73,null,null,0.0,1434.54,421.29,0.0,0.0,2023-2024,37114000201173,15/06/202300:00:00,1,01/06/2023 00:00:00,15/06/2023 00:00:00,21/06/202300:00:00,1,1855.83,null,null,null,1,1855.83,IGST 12%,null,null,null,null,null,null,null,Y,6,20/06/202300:00:00,Y,6,20/06/202300:00:00,A,6,20/06/202300:00:00,113,18/06/202300:00:00,2023-2024,O,113,18/06/202300:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,NI-PI
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,TC,66811.52,null,null,null,null,null,null,67.47,null,null,null,null,4507773.26,0.0,0.0,0.0,0.0,2023-2024,37114000201455,30/06/202300:00:00,2,16/06/2023 00:00:00,30/06/2023 00:00:00,06/07/202300:00:00,1,4507773.26,null,null,null,1,4507773.26,IGST 12%,null,null,null,null,null,null,null,Y,153,04/07/202300:00:00,Y,153,04/07/202300:00:00,A,153,05/07/202300:00:00,49,04/07/202300:00:00,2023-2024,O,49,04/07/202300:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,TP
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,IC,null,null,null,1070.49,null,null,null,null,null,33.73,null,null,0.0,0.0,36107.64,0.0,0.0,2023-2024,37114000201456,30/06/202300:00:00,2,16/06/2023 00:00:00,30/06/2023 00:00:00,06/07/202300:00:00,1,36107.64,null,null,null,1,36107.64,IGST 12%,null,null,null,null,null,null,null,Y,153,04/07/202300:00:00,Y,153,04/07/202300:00:00,A,153,05/07/202300:00:00,49,04/07/202300:00:00,2023-2024,O,49,04/07/202300:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,PI
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,TC,105325.02,null,null,null,null,null,null,62.82,null,null,null,null,6616517.74,0.0,0.0,0.0,0.0,2023-2024,37114000201631,15/07/202300:00:00,1,01/07/2023 00:00:00,15/07/2023 00:00:00,20/07/202300:00:00,1,6616517.74,null,null,null,1,6616517.74,IGST 12%,null,null,null,null,null,null,null,Y,6,18/07/202300:00:00,Y,6,18/07/202300:00:00,A,6,19/07/202300:00:00,23,18/07/202300:00:00,2023-2024,O,23,18/07/202300:00:00,null,null,3308.26,2,62,01/04/202300:00:00,TDS,Y,164,28/07/202300:00:00,null,TP
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,TC,82240.04,null,null,null,null,null,null,62.82,null,null,null,null,5166319.29,0.0,0.0,0.0,0.0,2023-2024,37114000201835,31/07/202300:00:00,2,16/07/2023 00:00:00,31/07/2023 00:00:00,05/08/202300:00:00,1,5166319.29,null,null,null,1,5166319.29,IGST 12%,null,null,null,null,null,null,null,Y,6,02/08/202300:00:00,Y,6,02/08/202300:00:00,A,6,03/08/202300:00:00,23,02/08/202300:00:00,2023-2024,O,23,02/08/202300:00:00,null,null,2583.16,2,62,01/04/202300:00:00,TDS,Y,164,03/08/202300:00:00,null,TP
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,TC,30639.62,null,null,null,null,null,null,62.82,null,null,null,null,1924780.93,0.0,0.0,0.0,0.0,2023-2024,37114000202042,15/08/202300:00:00,1,01/08/2023 00:00:00,15/08/2023 00:00:00,21/08/202300:00:00,1,1924780.93,null,null,null,1,1924780.93,IGST 12%,null,null,null,null,null,null,null,Y,6,17/08/202300:00:00,Y,6,17/08/202300:00:00,A,6,17/08/202300:00:00,23,17/08/202300:00:00,2023-2024,O,23,17/08/202300:00:00,null,null,962.39,2,62,01/04/202300:00:00,TDS,Y,164,18/08/202300:00:00,null,TP
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,TC,32064.15,null,null,null,null,null,null,62.82,null,null,null,null,2014269.91,0.0,0.0,0.0,0.0,2023-2024,37114000202215,31/08/202300:00:00,2,16/08/2023 00:00:00,31/08/2023 00:00:00,06/09/202300:00:00,1,2014269.91,null,null,null,1,2014269.91,IGST 12%,null,null,null,null,null,null,null,Y,6,03/09/202300:00:00,Y,6,03/09/202300:00:00,A,6,04/09/202300:00:00,23,03/09/202300:00:00,2023-2024,O,23,03/09/202300:00:00,null,null,1007.14,2,62,01/04/202300:00:00,TDS,Y,164,04/09/202300:00:00,null,TP
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,TC,29113.69,null,null,null,null,null,null,62.82,null,null,null,null,1828922.01,0.0,0.0,0.0,0.0,2023-2024,37114000202482,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,1,1828922.01,null,null,null,1,1828922.01,IGST 12%,null,null,null,null,null,null,null,Y,6,18/09/202300:00:00,Y,6,18/09/202300:00:00,A,6,20/09/202300:00:00,130,18/09/202300:00:00,2023-2024,O,130,18/09/202300:00:00,null,null,914.46,2,62,01/04/202300:00:00,TDS,Y,164,21/09/202300:00:00,null,TP
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,TC,27736.81,null,null,null,null,null,null,62.82,null,null,null,null,1742426.4,0.0,0.0,0.0,0.0,2023-2024,37114000202638,30/09/202300:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,1,1742426.4,null,null,null,1,1742426.4,IGST 12%,null,null,null,null,null,null,null,Y,6,04/10/202300:00:00,Y,6,04/10/202300:00:00,A,6,09/10/202300:00:00,130,03/10/202300:00:00,2023-2024,O,130,03/10/202300:00:00,null,null,871.21,2,62,01/04/202300:00:00,TDS,Y,164,09/10/202300:00:00,null,TP
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,TC,148001.93,null,null,null,null,null,null,62.82,null,null,null,null,9297481.26,0.0,0.0,0.0,0.0,2023-2024,37114000202875,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,1,9297481.26,null,null,null,1,9297481.26,IGST 12%,null,null,null,null,null,null,null,Y,6,17/10/202300:00:00,Y,6,17/10/202300:00:00,A,6,19/10/202300:00:00,130,17/10/202300:00:00,2023-2024,O,130,17/10/202300:00:00,null,null,4648.74,2,62,01/04/202300:00:00,TDS,Y,164,30/10/202300:00:00,null,TP
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,TC,202807.9,null,null,null,null,null,null,62.82,null,null,null,null,1.274039229E7,0.0,0.0,0.0,0.0,2023-2024,37114000203144,31/10/202300:00:00,2,16/10/2023 00:00:00,31/10/2023 00:00:00,06/11/202300:00:00,1,1.274039229E7,null,null,null,1,1.274039229E7,IGST 12%,null,null,null,null,null,null,null,Y,6,02/11/202300:00:00,Y,6,02/11/202300:00:00,A,49,03/11/202300:00:00,130,02/11/202300:00:00,2023-2024,O,130,02/11/202300:00:00,null,null,6370.2,2,62,01/04/202300:00:00,TDS,Y,164,03/11/202300:00:00,null,TP
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,TC,24549.79,null,null,null,null,null,null,62.82,null,null,null,null,1542217.79,0.0,0.0,0.0,0.0,2023-2024,37114000203387,15/11/202300:00:00,1,01/11/2023 00:00:00,15/11/2023 00:00:00,21/11/202300:00:00,1,1542217.79,null,null,null,1,1542217.79,IGST 12%,null,null,null,null,null,null,null,Y,49,17/11/202300:00:00,Y,49,17/11/202300:00:00,A,49,17/11/202300:00:00,130,17/11/202300:00:00,2023-2024,O,130,17/11/202300:00:00,null,null,771.11,2,62,01/04/202300:00:00,TDS,Y,164,23/11/202300:00:00,null,TP
PipeInfra,18-1-11-18-1804-10000185,R,null,null,null,R,null,null,1,IC,null,null,8.17,null,null,null,null,null,31.41,null,null,null,0.0,256.62,0.0,0.0,0.0,2023-2024,37114000203388,15/11/202300:00:00,1,01/11/2023 00:00:00,15/11/2023 00:00:00,21/11/202300:00:00,1,256.62,null,null,null,1,256.62,IGST 12%,null,null,null,null,null,null,null,Y,49,17/11/202300:00:00,Y,49,17/11/202300:00:00,A,49,17/11/202300:00:00,130,17/11/202300:00:00,2023-2024,O,130,17/11/202300:00:00,null,null,.13,2,62,01/04/202300:00:00,TDS,Y,164,23/11/202300:00:00,null,NI
