COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,ADDR_FLAG,INVOICE_SEQ,INVOICE_NO,LINE_NO,LINE_DESC,UNIT,QTY,RATE,AMOUNT,ENT_BY,ENT_DT,FINANCIAL_YEAR,INVOICE_TYPE
Gail,1-1-1604-881S1-0-9-0-1,UPG2A23109005613,34,null,null,C,null,null,null,null,UPG2A23109005613,3,UnAuthorised Overrun Above 10%,INR,322.106,8.09,2605.84,113,02/08/2023 00:00:00,2023-2024,IC
Gail,1-1-1601-391S1-0-10-0-1,UPG2A24109024017,16,null,null,C,null,null,null,null,UPG2A24109024017,1,Transmission Charge,INR,1530,42.04,64321.2,219,18/03/2025 00:00:00,2024-2025,TC
Gail,1-1-1603-372S1-0-14-0-2,UPG2A23109007814,32,null,null,C,null,null,null,null,UPG2A23109007814,1,Negative Imbalance Above 5 Rate,INR,182.51,13.14,2398.18,113,20/09/2023 00:00:00,2023-2024,IC
Gail,1-1-1603-371S1-0-15-0-1,UPG2A24109005721,16,null,null,C,null,null,null,null,UPG2A24109005721,1,Transmission Charge,INR,8640,25.63,221443.2,219,02/08/2024 00:00:00,2024-2025,TC
Gail,1-1-1603-371S1-0-15-0-1,UPG2A24109008624,16,null,null,C,null,null,null,null,UPG2A24109008624,1,Transmission Charge,INR,16200,25.63,415206,219,17/09/2024 00:00:00,2024-2025,TC
Gail,1-1-1603-371S1-0-15-0-1,UPG2A24109009480,16,null,null,C,null,null,null,null,UPG2A24109009480,1,Transmission Charge,INR,16200,25.63,415206,219,03/10/2024 00:00:00,2024-2025,TC
Gail,1-1-1603-371S1-0-15-0-1,UPG2A24109011721,16,null,null,C,null,null,null,null,UPG2A24109011721,1,Transmission Charge,INR,8160,25.63,209140.8,219,05/11/2024 00:00:00,2024-2025,TC
Gail,1-1-1603-371S1-0-15-0-1,UPG2A24109011722,16,null,null,C,null,null,null,null,UPG2A24109011722,1,Transmission Charge,INR,8160,25.63,209140.8,219,05/11/2024 00:00:00,2024-2025,TC
Gail,1-1-1603-372S1-0-15-0-2,UPG2A24109005843,16,null,null,C,null,null,null,null,UPG2A24109005843,1,Transmission Charge,INR,8640,25.63,221443.2,219,02/08/2024 00:00:00,2024-2025,TC
Gail,1-1-1603-372S1-0-15-0-2,UPG2A24109024022,16,null,null,C,null,null,null,null,UPG2A24109024022,1,Transmission Charge,INR,4050,25.63,103801.5,219,18/03/2025 00:00:00,2024-2025,TC
Gail,1-1-1603-372S1-0-15-0-2,UPG2A24109025263,16,null,null,C,null,null,null,null,UPG2A24109025263,1,Transmission Charge,INR,4160,25.63,106620.8,219,02/04/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-371S1-0-15-0-1,UPG2A24109013368,16,null,null,C,null,null,null,null,UPG2A24109013368,1,Transmission Charge,INR,7140,42.04,300165.6,219,18/11/2024 00:00:00,2024-2025,TC
Gail,1-1-1601-371S1-0-15-0-1,UPG2A24109014673,16,null,null,C,null,null,null,null,UPG2A24109014673,1,Transmission Charge,INR,7140,42.04,300165.6,219,02/12/2024 00:00:00,2024-2025,TC
Gail,1-1-1601-371S1-0-16-0-1,UPG2A24109021627,16,null,null,C,null,null,null,null,UPG2A24109021627,1,Transmission Charge,INR,200,42.04,8408,88,17/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-371S1-0-16-0-1,UPG2A24109021628,16,null,null,C,null,null,null,null,UPG2A24109021628,1,Transmission Charge,INR,1000,42.04,42040,88,17/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-372S1-0-17-0-2,UPG2A24109021637,16,null,null,C,null,null,null,null,UPG2A24109021637,1,Transmission Charge,INR,90,42.04,3783.6,88,17/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-372S1-0-17-0-2,UPG2A24109021638,16,null,null,C,null,null,null,null,UPG2A24109021638,1,Transmission Charge,INR,450,42.04,18918,88,17/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-332S1-0-30-1-2,UPG2A23109007901,16,null,null,C,null,null,null,null,UPG2A23109007901,1,Transmission Charge,INR,150000,40,6000000,130,20/09/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-332S1-0-30-1-2,UPG2A23109007901,16,null,null,C,null,null,null,null,UPG2A23109007901,1,Transmission Charge,INR,150000,40,6000000,130,07/10/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-332S1-0-30-1-2,UPG2A23109007901,16,null,null,C,null,null,null,null,UPG2A23109007901,1,Transmission Charge,INR,150000,40,6000000,113,27/09/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-332S1-0-30-1-2,UPG2A23109007901,16,null,null,C,null,null,null,null,UPG2A23109007901,1,Transmission Charge,INR,150000,40,6000000,113,27/09/2023 00:00:00,2023-2024,TC
Gail,1-1-1604-333S1-0-33-0-3,UPG2A23109013301,16,null,null,C,null,null,null,null,UPG2A23109013301,1,Transmission Charge,INR,11700,26.28,307476,130,17/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-1141S2-0-1-0-1,UPG2A24109004015,16,null,null,C,null,null,null,null,UPG2A24109004015,1,Transmission Charge,INR,3000,16.18,48540,219,02/07/2024 00:00:00,2024-2025,TC
Gail,1-1-1604-1141S2-0-1-0-1,UPG2A24109005833,16,null,null,C,null,null,null,null,UPG2A24109005833,1,Transmission Charge,INR,3200,18.42,58944,219,02/08/2024 00:00:00,2024-2025,TC
Gail,1-1-1601-1211L2-0-1-0-1,UPG2A23109007478,30,null,null,C,null,null,null,null,UPG2A23109007478,1,Positive Imbalance Above 10 Rate,INR,4149.338,39.5,163898.85,113,20/09/2023 00:00:00,2023-2024,IC
Gail,1-1-1601-1211L2-0-1-0-1,UPG2A23109007478,32,null,null,C,null,null,null,null,UPG2A23109007478,2,Negative Imbalance Above 5 Rate,INR,464.28,39.5,18339.06,113,20/09/2023 00:00:00,2023-2024,IC
Gail,1-1-1601-1211L2-0-1-0-1,UPG2A23109007989,43,null,null,C,null,null,null,null,UPG2A23109007989,1,Ship or Pay Charges,INR,9308.989,79,735410.13,130,04/10/2023 00:00:00,2023-2024,TC
Gail,16-1-2-16-1604-542,HRG2A22136000657,30,null,null,R,null,null,null,null,HRG2A22136000657,1,Positive Imbalance Above 10 Rate,INR,38.312,48.67,1864.65,130,08/02/2023 00:00:00,2022-2023,IC
Gail,16-1-2-16-1604-542,HRG2A22136000775,30,null,null,R,null,null,null,null,HRG2A22136000775,1,Positive Imbalance Above 10 Rate,INR,56.844,48.67,2766.6,113,20/03/2023 00:00:00,2022-2023,IC
Gail,16-1-2-16-1604-542,HRG2A22136000816,43,null,null,R,null,null,null,null,HRG2A22136000816,1,Ship or Pay Charges,INR,1562.42,97.34,152085.67,130,06/04/2023 00:00:00,2022-2023,TC
Gail,16-1-2-16-1604-542,HRG2A22136000817,30,null,null,R,null,null,null,null,HRG2A22136000817,1,Positive Imbalance Above 10 Rate,INR,265.455,48.67,12919.69,130,06/04/2023 00:00:00,2022-2023,IC
Gail,16-1-2-16-1604-542,UPG2A23109000244,16,null,null,R,null,null,null,null,UPG2A23109000244,1,Transmission Charge,INR,181.54,13.99,2539.68,23,26/04/2023 00:00:00,2023-2024,TC
Gail,16-1-2-16-1604-542,UPG2A23109000264,30,null,null,R,null,null,null,null,UPG2A23109000264,1,Positive Imbalance Above 10 Rate,INR,265.878,7,1861.15,23,27/04/2023 00:00:00,2023-2024,IC
Gail,16-1-2-16-1604-542,UPG2A23109007689,32,null,null,R,null,null,null,null,UPG2A23109007689,1,Negative Imbalance Above 5 Rate,INR,6,13.14,78.84,113,20/09/2023 00:00:00,2023-2024,IC
Gail,1-1-1601-1201L3-0-1-0-1,UPG2A23109012053,16,null,null,C,null,null,null,null,UPG2A23109012053,1,Transmission Charge,INR,123634.42,114.52,14158613.78,130,18/12/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-1211L3-0-1-0-1,UPG2A24109020370,16,null,null,C,null,null,null,null,UPG2A24109020370,1,Transmission Charge,INR,12200,80.08,976976,219,04/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-1211L3-0-1-0-1,UPG2A24109020371,16,null,null,C,null,null,null,null,UPG2A24109020371,1,Transmission Charge,INR,8000,80.08,640640,219,04/02/2025 00:00:00,2024-2025,TC
Gail,16-1-4-16-1604-1101,GAG2A22134000298,32,null,null,R,null,null,null,null,GAG2A22134000298,1,Negative Imbalance Above 5 Rate,INR,2034.366,37.48,76248.04,23,06/01/2023 00:00:00,2022-2023,IC
Gail,16-1-4-16-1604-1101,GAG2A22134000298,34,null,null,R,null,null,null,null,GAG2A22134000298,2,UnAuthorised Overrun Above 10%,INR,324.119,37.48,12147.98,23,06/01/2023 00:00:00,2022-2023,IC
Gail,16-1-4-16-1604-1101,GAG2A22134000318,30,null,null,R,null,null,null,null,GAG2A22134000318,1,Positive Imbalance Above 10 Rate,INR,63.744,37.48,2389.13,113,19/01/2023 00:00:00,2022-2023,IC
Gail,16-1-4-16-1604-1101,GAG2A22134000318,32,null,null,R,null,null,null,null,GAG2A22134000318,2,Negative Imbalance Above 5 Rate,INR,240.093,37.48,8998.69,113,19/01/2023 00:00:00,2022-2023,IC
Gail,16-1-4-16-1604-1101,GAG2A22134000318,34,null,null,R,null,null,null,null,GAG2A22134000318,3,UnAuthorised Overrun Above 10%,INR,73.629,37.48,2759.61,113,19/01/2023 00:00:00,2022-2023,IC
Gail,16-1-4-16-1604-1101,GAG2A22134000338,16,null,null,R,null,null,null,null,GAG2A22134000338,1,Transmission Charge,INR,2257.11,74.96,169192.97,169,13/03/2023 00:00:00,2022-2023,TC
Gail,1-1-1601-292L5-0-1-0-2,UPG2A24109020633,16,null,null,C,null,null,null,null,UPG2A24109020633,1,Transmission Charge,INR,13008,42.04,546856.32,219,04/02/2025 00:00:00,2024-2025,TC
Gail,16-1-7-16-1604-101,MHG2A22105001926,43,null,null,R,null,null,null,null,MHG2A22105001926,1,Ship or Pay Charges,INR,5610.6,29.55,165793.23,130,06/04/2023 00:00:00,2022-2023,TC
Gail,16-1-9-16-1602-782,MHG2A22105001271,16,null,null,R,null,null,null,null,MHG2A22105001271,1,Transmission Charge,INR,25013.59,95.52,2389298.12,23,09/01/2023 00:00:00,2022-2023,TC
Gail,16-1-12-16-1604-782,MHG2A22105001679,16,null,null,R,null,null,null,null,MHG2A22105001679,1,Transmission Charge,INR,3825,35.58,136093.5,49,27/03/2023 00:00:00,2022-2023,TC
Gail,16-1-14-16-1601-81,GJG2A22103002840,32,null,null,R,null,null,null,null,GJG2A22103002840,1,Negative Imbalance Above 5 Rate,INR,121.415,14.78,1794.51,130,23/01/2023 00:00:00,2022-2023,IC
Gail,16-1-16-16-1605-10000165,UPG2A23109017553,16,null,null,R,null,null,null,null,UPG2A23109017553,1,Transmission Charge,INR,70000,15.23,1066100,130,02/04/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-721L20-0-1-0-1,UPG2A23109016854,34,null,null,C,null,null,null,null,UPG2A23109016854,1,UnAuthorised Overrun Above 10%,INR,16983.429,13.14,223162.26,113,18/03/2024 00:00:00,2023-2024,IC
Gail,1-1-1604-721L20-0-1-0-1,UPG2A23109016855,32,null,null,C,null,null,null,null,UPG2A23109016855,1,Negative Imbalance Above 5 Rate,INR,52987.08,13.14,696250.23,113,18/03/2024 00:00:00,2023-2024,IC
Gail,1-1-1604-721L20-0-1-0-1,UPG2A23109017635,32,null,null,C,null,null,null,null,UPG2A23109017635,1,Negative Imbalance Above 5 Rate,INR,15325.677,13.14,201379.4,130,02/04/2024 00:00:00,2023-2024,IC
Gail,1-1-1604-721L20-0-1-0-1,UPG2A23109017667,16,null,null,C,null,null,null,null,UPG2A23109017667,1,Transmission Charge,INR,14677.97,26.28,385737.06,130,02/04/2024 00:00:00,2023-2024,TC
Gail,16-1-22-16-1604-101,UPG2A23109000370,30,null,null,R,null,null,null,null,UPG2A23109000370,1,Positive Imbalance Above 10 Rate,INR,18,3.75,67.5,23,28/04/2023 00:00:00,2023-2024,IC
Gail,1-1-1603-722L25-0-1-0-2,UPG2A24109019181,16,null,null,C,null,null,null,null,UPG2A24109019181,1,Transmission Charge,INR,27600,33.63,928188,219,20/01/2025 00:00:00,2024-2025,TC
Gail,16-1-24-16-1604-333,UPG2A23109000386,16,null,null,R,null,null,null,null,UPG2A23109000386,1,Transmission Charge,INR,46100,13.99,644939,23,28/04/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-722L27-0-1-0-2,UPG2A24109024316,16,null,null,C,null,null,null,null,UPG2A24109024316,1,Transmission Charge,INR,4175,42.04,175517,219,18/03/2025 00:00:00,2024-2025,TC
Gail,16-1-26-16-1601-411,UPG2A23109000138,16,null,null,R,null,null,null,null,UPG2A23109000138,1,Transmission Charge,INR,550000,99.9,54945000,23,26/04/2023 00:00:00,2023-2024,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109000475,16,null,null,C,null,null,null,null,UPG2A25109000475,1,Transmission Charge,INR,30092.1,25.63,771260.52,219,17/04/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109000476,16,null,null,C,null,null,null,null,UPG2A25109000476,1,Transmission Charge,INR,15000,25.63,384450,219,17/04/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109000477,16,null,null,C,null,null,null,null,UPG2A25109000477,1,Transmission Charge,INR,51200,25.63,1312256,219,17/04/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109000478,16,null,null,C,null,null,null,null,UPG2A25109000478,1,Transmission Charge,INR,12800,25.63,328064,219,17/04/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109000898,30,null,null,C,null,null,null,null,UPG2A25109000898,1,Positive Imbalance Above 10 Rate,INR,92.1,12.82,1180.72,219,21/04/2025 00:00:00,2025-2026,IC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109002330,16,null,null,C,null,null,null,null,UPG2A25109002330,1,Transmission Charge,INR,39000,25.63,999570,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109002332,16,null,null,C,null,null,null,null,UPG2A25109002332,1,Transmission Charge,INR,125000,25.63,320375,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109002333,16,null,null,C,null,null,null,null,UPG2A25109002333,1,Transmission Charge,INR,25600,25.63,656128,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109002334,16,null,null,C,null,null,null,null,UPG2A25109002334,1,Transmission Charge,INR,11615,25.63,297692.45,219,02/05/2025 00:00:00,2025-2026,TC
Gail,16-1-28-16-1601-881,MHG2A22105001878,30,null,null,R,null,null,null,null,MHG2A22105001878,1,Positive Imbalance Above 10 Rate,INR,46.675,19.93,42979.92,113,20/03/2023 00:00:00,2022-2023,IC
Gail,16-1-28-16-1601-881,MHG2A22105001878,32,null,null,R,null,null,null,null,MHG2A22105001878,2,Negative Imbalance Above 5 Rate,INR,2156.544,19.93,930.23,113,20/03/2023 00:00:00,2022-2023,IC
Gail,16-1-28-16-1601-881,MHG2A22105001878,34,null,null,R,null,null,null,null,MHG2A22105001878,3,UnAuthorised Overrun Above 10%,INR,2156.544,19.93,79507.09,113,20/03/2023 00:00:00,2022-2023,IC
Gail,1-1-1601-1132L29-0-1-1-2,UPG2A25109000471,16,null,null,C,null,null,null,null,UPG2A25109000471,1,Transmission Charge,INR,15000,106.77,1601550,219,17/04/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-1132L29-0-1-1-2,UPG2A25109002322,16,null,null,C,null,null,null,null,UPG2A25109002322,1,Transmission Charge,INR,12900,106.77,1377333,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-1132L29-0-1-1-2,UPG2A25109002324,16,null,null,C,null,null,null,null,UPG2A25109002324,1,Transmission Charge,INR,12800,106.77,1366656,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-1132L29-0-1-1-2,UPG2A25109002325,16,null,null,C,null,null,null,null,UPG2A25109002325,1,Transmission Charge,INR,12800,106.77,1366656,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-1132L29-0-1-1-2,UPG2A25109002326,16,null,null,C,null,null,null,null,UPG2A25109002326,1,Transmission Charge,INR,13985,106.77,1493178.45,219,02/05/2025 00:00:00,2025-2026,TC
Gail,16-1-29-16-1601-401,RJG2A22107001728,30,null,null,R,null,null,null,null,RJG2A22107001728,1,Positive Imbalance Above 10 Rate,INR,8962.758,22.69,203364.98,49,25/04/2023 00:00:00,2022-2023,IC
Gail,1-1-1604-1134L31-0-1-0-4,UPG2A25109009153,16,null,null,C,null,null,null,null,UPG2A25109009153,1,Transmission Charge,INR,4302.83,25.63,110281.53,219,17/07/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L31-0-1-0-5,UPG2A25109009159,16,null,null,C,null,null,null,null,UPG2A25109009159,1,Transmission Charge,INR,12000,39.51,474120,219,17/07/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L31-0-1-0-5,UPG2A25109009160,16,null,null,C,null,null,null,null,UPG2A25109009160,1,Transmission Charge,INR,24000,39.51,948240,219,17/07/2025 00:00:00,2025-2026,TC
Gail,16-1-31-16-1604-1101,GAG2A22134000350,30,null,null,R,null,null,null,null,GAG2A22134000350,1,Positive Imbalance Above 10 Rate,INR,3.461,37.48,129.72,113,20/03/2023 00:00:00,2022-2023,IC
Gail,16-1-31-16-1604-1101,GAG2A22134000350,32,null,null,R,null,null,null,null,GAG2A22134000350,2,Negative Imbalance Above 5 Rate,INR,115.989,37.48,4347.27,113,20/03/2023 00:00:00,2022-2023,IC
Gail,16-1-31-16-1604-1101,GAG2A22134000350,34,null,null,R,null,null,null,null,GAG2A22134000350,3,UnAuthorised Overrun Above 10%,INR,90.065,37.48,3375.64,113,20/03/2023 00:00:00,2022-2023,IC
Gail,16-1-31-16-1604-1101,GAG2A22134000353,30,null,null,R,null,null,null,null,GAG2A22134000353,1,Positive Imbalance Above 10 Rate,INR,10.002,37.48,374.87,130,06/04/2023 00:00:00,2022-2023,IC
Gail,16-1-32-16-1601-1141,MHG2A22105001877,30,null,null,R,null,null,null,null,MHG2A22105001877,1,Positive Imbalance Above 10 Rate,INR,556.809,19.93,11097.2,113,20/03/2023 00:00:00,2022-2023,IC
Gail,16-1-32-16-1601-1141,MHG2A22105001877,32,null,null,R,null,null,null,null,MHG2A22105001877,2,Negative Imbalance Above 5 Rate,INR,265.497,19.93,5291.36,113,20/03/2023 00:00:00,2022-2023,IC
Gail,16-1-34-16-1601-1161,UPG2A23109000027,16,null,null,R,null,null,null,null,UPG2A23109000027,1,Transmission Charge,INR,63000,99.9,6293700,23,26/04/2023 00:00:00,2023-2024,TC
Gail,16-1-38-16-1603-581,RJG2A22107001714- RJG2A22107001717,16,null,null,R,null,null,null,null,RJG2A22107001714- RJG2A22107001717,1,Transmission Charge,INR,16200,57.49,931338,49,31/03/2023 00:00:00,2022-2023,TC
Gail,16-1-38-16-1603-581,RJG2A22107001717,16,null,null,R,null,null,null,null,RJG2A22107001717,1,Transmission Charge,INR,9699.24,57.49,557609.3,49,24/04/2023 00:00:00,2022-2023,TC
Gail,16-1-38-16-1603-581,RJG2A22107001726,32,null,null,R,null,null,null,null,RJG2A22107001726,1,Negative Imbalance Above 5 Rate,INR,67.2,28.75,1932,49,26/04/2023 00:00:00,2022-2023,IC
Gail,16-1-39-16-1601-403,RJG2A22107001727,30,null,null,R,null,null,null,null,RJG2A22107001727,1,Positive Imbalance Above 10 Rate,INR,8089.741,22.69,183556.22,49,26/04/2023 00:00:00,2022-2023,IC
Gail,16-1-43-16-1604-1141,UPG2A23109000368,30,null,null,R,null,null,null,null,UPG2A23109000368,1,Positive Imbalance Above 10 Rate,INR,319.787,3.75,1199.2,23,27/04/2023 00:00:00,2023-2024,IC
Gail,16-1-43-16-1604-1141,UPG2A23109001174,30,null,null,R,null,null,null,null,UPG2A23109001174,1,Positive Imbalance Above 10 Rate,INR,196.199,3.75,735.75,49,03/05/2023 00:00:00,2023-2024,IC
Gail,16-1-43-16-1604-1141,UPG2A23109001968,30,null,null,R,null,null,null,null,UPG2A23109001968,1,Positive Imbalance Above 10 Rate,INR,2312.799,3.75,8673,130,18/05/2023 00:00:00,2023-2024,IC
Gail,16-1-43-16-1604-1141,UPG2A23109002635,30,null,null,R,null,null,null,null,UPG2A23109002635,1,Positive Imbalance Above 10 Rate,INR,167.809,3.75,629.28,130,06/06/2023 00:00:00,2023-2024,IC
Gail,16-1-43-16-1604-1141,UPG2A23109003061,30,null,null,R,null,null,null,null,UPG2A23109003061,1,Positive Imbalance Above 10 Rate,INR,905.615,3.75,3396.06,113,17/06/2023 00:00:00,2023-2024,IC
Gail,16-1-43-16-1604-1141,UPG2A23109003061,32,null,null,R,null,null,null,null,UPG2A23109003061,2,Negative Imbalance Above 5 Rate,INR,79.697,3.75,298.86,113,17/06/2023 00:00:00,2023-2024,IC
Gail,16-1-43-16-1604-1141,UPG2A23109003791,32,null,null,R,null,null,null,null,UPG2A23109003791,1,Negative Imbalance Above 5 Rate,INR,795.106,3.75,2981.65,113,04/07/2023 00:00:00,2023-2024,IC
Gail,16-1-44-16-1604-881,MHG2A22105001934,43,null,null,R,null,null,null,null,MHG2A22105001934,1,Ship or Pay Charges,INR,1656.98,29.55,48963.88,130,06/04/2023 00:00:00,2022-2023,TC
Gail,16-1-44-16-1604-881,MHG2A22105001948,30,null,null,R,null,null,null,null,MHG2A22105001948,1,Positive Imbalance Above 10 Rate,INR,542.278,14.78,8014.87,130,12/04/2023 00:00:00,2022-2023,IC
Gail,16-1-44-16-1604-881,MHG2A22105001948,32,null,null,R,null,null,null,null,MHG2A22105001948,2,Negative Imbalance Above 5 Rate,INR,347.64,14.78,5138.12,130,12/04/2023 00:00:00,2022-2023,IC
Gail,16-1-44-16-1604-881,MHG2A22105001948,34,null,null,R,null,null,null,null,MHG2A22105001948,3,UnAuthorised Overrun Above 10%,INR,177.577,14.78,2624.59,130,12/04/2023 00:00:00,2022-2023,IC
Gail,16-1-44-16-1604-881,UPG2A23109000367,30,null,null,R,null,null,null,null,UPG2A23109000367,1,Positive Imbalance Above 10 Rate,INR,12893.171,3.75,48349.39,23,27/04/2023 00:00:00,2023-2024,IC
Gail,16-1-44-16-1604-881,UPG2A23109000367,32,null,null,R,null,null,null,null,UPG2A23109000367,2,Negative Imbalance Above 5 Rate,INR,97.077,3.75,364.04,23,27/04/2023 00:00:00,2023-2024,IC
Gail,16-1-44-16-1604-881,UPG2A23109000367,34,null,null,R,null,null,null,null,UPG2A23109000367,3,UnAuthorised Overrun Above 10%,INR,2.089,3.75,7.83,23,27/04/2023 00:00:00,2023-2024,IC
Gail,16-1-44-16-1604-881,UPG2A23109001176,30,null,null,R,null,null,null,null,UPG2A23109001176,1,Positive Imbalance Above 10 Rate,INR,1173.668,3.75,4401.26,49,03/05/2023 00:00:00,2023-2024,IC
Gail,16-1-44-16-1604-881,UPG2A23109001176,32,null,null,R,null,null,null,null,UPG2A23109001176,2,Negative Imbalance Above 5 Rate,INR,283.258,3.75,1062.22,49,03/05/2023 00:00:00,2023-2024,IC
Gail,16-1-44-16-1604-881,UPG2A23109001176,34,null,null,R,null,null,null,null,UPG2A23109001176,3,UnAuthorised Overrun Above 10%,INR,270.68,3.75,1015.05,49,03/05/2023 00:00:00,2023-2024,IC
Gail,16-1-44-16-1604-881,UPG2A23109003060,32,null,null,R,null,null,null,null,UPG2A23109003060,1,Negative Imbalance Above 5 Rate,INR,4580.002,3.75,17175.01,113,21/06/2023 00:00:00,2023-2024,IC
Gail,16-1-44-16-1604-881,UPG2A23109003060,34,null,null,R,null,null,null,null,UPG2A23109003060,2,UnAuthorised Overrun Above 10%,INR,1236.083,3.75,4635.31,113,21/06/2023 00:00:00,2023-2024,IC
Gail,16-1-44-16-1604-881,UPG2A23109003117,16,null,null,R,null,null,null,null,UPG2A23109003117,1,Transmission Charge,INR,19888.3,7.5,149162.29,113,21/06/2023 00:00:00,2023-2024,TC
Gail,16-1-44-16-1604-881,UPG2A23109003788,30,null,null,R,null,null,null,null,UPG2A23109003788,1,Positive Imbalance Above 10 Rate,INR,2304.68,3.75,813.07,113,04/07/2023 00:00:00,2023-2024,IC
Gail,16-1-44-16-1604-881,UPG2A23109003788,32,null,null,R,null,null,null,null,UPG2A23109003788,2,Negative Imbalance Above 5 Rate,INR,4838.092,3.75,8642.57,113,04/07/2023 00:00:00,2023-2024,IC
Gail,16-1-44-16-1604-881,UPG2A23109003788,34,null,null,R,null,null,null,null,UPG2A23109003788,3,UnAuthorised Overrun Above 10%,INR,216.818,3.75,18142.85,113,04/07/2023 00:00:00,2023-2024,IC
Gail,16-1-47-16-1601-1211,UPG2A23109000344,13,null,null,R,null,null,null,null,UPG2A23109000344,1,Negative Imbalance Rate,INR,4994.94,37.49,187260.3,23,26/04/2023 00:00:00,2023-2024,IC
Gail,16-1-47-16-1601-1211,UPG2A23109001086,43,null,null,R,null,null,null,null,UPG2A23109001086,1,Ship or Pay Charges,INR,18505.503,74.97,1387357.56,49,03/05/2023 00:00:00,2023-2024,TC
Gail,16-1-47-16-1601-1211,UPG2A23109001156,13,null,null,R,null,null,null,null,UPG2A23109001156,1,Negative Imbalance Rate,INR,159.809,37.49,5991.24,49,03/05/2023 00:00:00,2023-2024,IC
Gail,16-1-47-16-1601-1211,UPG2A23109001156,30,null,null,R,null,null,null,null,UPG2A23109001156,2,Positive Imbalance Above 10 Rate,INR,1299.997,37.49,48736.89,49,03/05/2023 00:00:00,2023-2024,IC
Gail,16-1-50-16-1601-92,UPG2A23109000394,32,null,null,R,null,null,null,null,UPG2A23109000394,1,Negative Imbalance Above 5 Rate,INR,4518.51,19.73,89150.2,23,28/04/2023 00:00:00,2023-2024,IC
Gail,16-1-51-16-1603-371,UPG2A23109007868,32,null,null,R,null,null,null,null,UPG2A23109007868,1,Negative Imbalance Above 5 Rate,INR,148.56,13.14,1952.08,113,20/09/2023 00:00:00,2023-2024,IC
Gail,16-1-56-16-1604-881,UPG2A23109003059,34,null,null,R,null,null,null,null,UPG2A23109003059,1,UnAuthorised Overrun Above 10%,INR,235.33,3.75,882.49,113,21/06/2023 00:00:00,2023-2024,IC
Gail,16-1-56-16-1604-881,UPG2A23109003116,16,null,null,R,null,null,null,null,UPG2A23109003116,1,Transmission Charge,INR,6367.69,7.5,47757.66,113,21/06/2023 00:00:00,2023-2024,TC
Gail,16-1-59-16-1603-371,UPG2A23109007869,32,null,null,R,null,null,null,null,UPG2A23109007869,1,Negative Imbalance Above 5 Rate,INR,80,3.95,316,113,20/09/2023 00:00:00,2023-2024,IC
Gail,16-1-59-16-1603-371,UPG2A23109008224,43,null,null,R,null,null,null,null,UPG2A23109008224,1,Ship or Pay Charges,INR,214,7.9,1690.6,130,04/10/2023 00:00:00,2023-2024,TC
Gail,16-1-64-16-1604-333,UPG2A23109009230,32,null,null,R,null,null,null,null,UPG2A23109009230,1,Negative Imbalance Above 5 Rate,INR,2524.179,13.14,33167.71,130,17/10/2023 00:00:00,2023-2024,IC
Gail,16-1-64-16-1604-333,UPG2A23109009990,30,null,null,R,null,null,null,null,UPG2A23109009990,1,Positive Imbalance Above 10 Rate,INR,4797.96,13.14,63045.19,130,02/11/2023 00:00:00,2023-2024,IC
