COMPANY_CD,COUNTERPARTY_CD,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,SELL_CONT_MAP,GAS_DT,GEN_DT,GEN_TIME,ALLOC_REV_NO,MDQ,MDQ_UNIT,BASE,GCV,NCV,QTY_MMBTU,QTY_SCM,EXIT_BASE,EXIT_GCV,EXIT_NCV,EXIT_QTY_MMBTU,EXIT_QTY_SCM,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,BU_SEQ,ENTRY_PT_MAPPING_ID,EXIT_PT_MAPPING_ID
Gail,1-1-1601-381S1-0-7-0-1,C,null,null,null,null,null,04/04/2024 00:00:00,03/04/2024 00:00:00,00:00,0,133582.161,1,GCV,9432.3972,8497.6551,5000,128535.00,GCV,9432.3972,8497.6551,5000,128535.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-381S1-0-7-0-1,C,null,null,null,null,null,05/04/2024 00:00:00,04/04/2024 00:00:00,00:00,0,133869.958,1,GCV,9412.1192,8479.3866,5000,128535.00,GCV,9412.1192,8479.3866,5000,128535.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-381S1-0-7-0-1,C,null,null,null,null,null,06/04/2024 00:00:00,05/04/2024 00:00:00,00:00,0,133763.041,1,GCV,9419.6423,8486.1642,5000,128535.00,GCV,9419.6423,8486.1642,5000,128535.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-381S1-0-7-0-1,C,null,null,null,null,null,07/04/2024 00:00:00,06/04/2024 00:00:00,00:00,0,133799.184,1,GCV,9417.0978,8483.8719,5000,128535.00,GCV,9417.0978,8483.8719,5000,128535.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-1471S1-0-1-0-1,C,null,null,null,null,null,16/04/2024 00:00:00,15/04/2024 00:00:00,00:00,0,0,1,GCV,9802.8,8831.3514,0,0.00,GCV,9802.8,8831.3514,0,0.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-1471S1-0-1-0-1,C,null,null,null,null,null,17/04/2024 00:00:00,16/04/2024 00:00:00,00:00,0,54000,1,GCV,9333.3333,8408.4084,2000,51414.00,GCV,9333.3333,8408.4084,2000,51414.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-1471S1-0-1-0-1,C,null,null,null,null,null,18/04/2024 00:00:00,17/04/2024 00:00:00,00:00,0,54230.316,1,GCV,9293.6947,8372.6979,2000,51414.00,GCV,9293.6947,8372.6979,2000,51414.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-1471S1-0-1-0-1,C,null,null,null,null,null,19/04/2024 00:00:00,18/04/2024 00:00:00,00:00,0,54248.495,1,GCV,9290.5804,8369.8923,2000,51414.00,GCV,9290.5804,8369.8923,2000,51414.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-1471S1-0-1-0-1,C,null,null,null,null,null,20/04/2024 00:00:00,19/04/2024 00:00:00,00:00,0,51413.882,1,GCV,9802.8,8831.3514,2000,51414.00,GCV,9802.8,8831.3514,2000,51414.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-1471S1-0-1-0-1,C,null,null,null,null,null,22/04/2024 00:00:00,21/04/2024 00:00:00,00:00,0,54000,1,GCV,9333.3333,8408.4084,2000,51414.00,GCV,9333.3333,8408.4084,2000,51414.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-1471S1-0-1-0-1,C,null,null,null,null,null,23/04/2024 00:00:00,22/04/2024 00:00:00,00:00,0,54000,1,GCV,9333.3333,8408.4084,2000,51414.00,GCV,9333.3333,8408.4084,2000,51414.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-1471S1-0-1-0-1,C,null,null,null,null,null,24/04/2024 00:00:00,23/04/2024 00:00:00,00:00,0,51844.59,1,GCV,9333.3333,8408.4084,1920.17,49362.00,GCV,9333.3333,8408.4084,1920.168,49362.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-1471S1-0-1-0-1,C,null,null,null,null,null,25/04/2024 00:00:00,24/04/2024 00:00:00,00:00,0,52614.36,1,GCV,9333.3333,8408.4084,1948.68,50095.00,GCV,9333.3333,8408.4084,1948.681,50095.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-1471S1-0-1-0-1,C,null,null,null,null,null,26/04/2024 00:00:00,25/04/2024 00:00:00,00:00,0,52322.266,1,GCV,9280.9237,8361.1925,1926.98,49537.00,GCV,9280.9237,8361.1925,1926.983,49537.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-1471S1-0-1-0-1,C,null,null,null,null,null,27/04/2024 00:00:00,26/04/2024 00:00:00,00:00,0,48600,1,GCV,9333.3333,8408.4084,1800,46272.00,GCV,9333.3333,8408.4084,1800,46272.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-1471S1-0-1-0-1,C,null,null,null,null,null,28/04/2024 00:00:00,27/04/2024 00:00:00,00:00,0,48600,1,GCV,9333.3333,8408.4084,1800,46272.00,GCV,9333.3333,8408.4084,1800,46272.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-1471S1-0-1-0-1,C,null,null,null,null,null,29/04/2024 00:00:00,28/04/2024 00:00:00,00:00,0,48600,1,GCV,9333.3333,8408.4084,1800,46272.00,GCV,9333.3333,8408.4084,1800,46272.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1604-1471S1-0-1-0-1,C,null,null,null,null,null,30/04/2024 00:00:00,29/04/2024 00:00:00,00:00,0,49950,1,GCV,9333.3333,8408.4084,1850,47558.00,GCV,9333.3333,8408.4084,1850,47558.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,18/12/2024 00:00:00,17/12/2024 00:00:00,00:00,0,15073.525,1,GCV,10030.8324,9036.786,600,15424.00,GCV,10030.8324,9036.786,600,15424.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,19/03/2024 00:00:00,18/03/2024 00:00:00,00:00,0,23445.503,1,GCV,9404.7886,8472.7825,875,22494.00,GCV,9404.7886,8472.7825,875,22494.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,19/04/2024 00:00:00,18/04/2024 00:00:00,00:00,0,102043.721,1,GCV,9983.4443,8994.094,4042.65,103924.00,GCV,9983.4443,8994.094,4011.128,103114.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,19/05/2024 00:00:00,18/05/2024 00:00:00,00:00,0,105024.069,1,GCV,10083.8325,9084.5338,4202.56,108035.00,GCV,10083.8325,9084.5338,4215.544,108369.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,19/06/2024 00:00:00,18/06/2024 00:00:00,00:00,0,37651.592,1,GCV,9664.3435,8706.6158,1443.96,37120.00,GCV,9664.3435,8706.6158,1553.153,39927.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,19/07/2024 00:00:00,18/07/2024 00:00:00,00:00,0,16973.051,1,GCV,9790.0064,8819.8256,659.39,16951.00,GCV,9790.0064,8819.8256,648.756,16678.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,19/08/2024 00:00:00,18/08/2024 00:00:00,00:00,0,12225.514,1,GCV,9660.7279,8703.3585,468.68,12048.00,GCV,9660.7279,8703.3585,461.159,11855.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,19/09/2024 00:00:00,18/09/2024 00:00:00,00:00,0,12322.777,1,GCV,9406.9703,8474.748,460,11825.00,GCV,9406.9703,8474.748,500,12853.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,19/10/2024 00:00:00,18/10/2024 00:00:00,00:00,0,11425.512,1,GCV,9373.7591,8444.828,425,10925.00,GCV,9373.7591,8444.828,425,10925.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,19/11/2024 00:00:00,18/11/2024 00:00:00,00:00,0,89110.817,1,GCV,9661.4856,8704.0411,3416.44,87826.00,GCV,9661.4856,8704.0411,3457.739,88888.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,19/12/2024 00:00:00,18/12/2024 00:00:00,00:00,0,15053.175,1,GCV,10044.3929,9049.0026,600,15424.00,GCV,10044.3929,9049.0026,600,15424.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,20/03/2024 00:00:00,19/03/2024 00:00:00,00:00,0,23435.432,1,GCV,9408.8303,8476.4237,875,22494.00,GCV,9408.8303,8476.4237,875,22494.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,20/04/2024 00:00:00,19/04/2024 00:00:00,00:00,0,101199.695,1,GCV,9988.2194,8998.3958,4011.13,103114.00,GCV,9988.2194,8998.3958,4013.236,103168.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,20/05/2024 00:00:00,19/05/2024 00:00:00,00:00,0,107203.511,1,GCV,9909.3639,8927.3548,4215.55,108369.00,GCV,9909.3639,8927.3548,4252.959,109331.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,20/06/2024 00:00:00,19/06/2024 00:00:00,00:00,0,46434.072,1,GCV,9514.4859,8571.6089,1753.16,45068.00,GCV,9514.4859,8571.6089,1624.463,41760.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,20/08/2024 00:00:00,19/08/2024 00:00:00,00:00,0,12014.585,1,GCV,9672.6038,8714.0575,461.16,11855.00,GCV,9672.6038,8714.0575,522.276,13426.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,20/09/2024 00:00:00,19/09/2024 00:00:00,00:00,0,13376.315,1,GCV,9419.6343,8486.157,500,12853.00,GCV,9419.6343,8486.157,500,12853.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,20/10/2024 00:00:00,19/10/2024 00:00:00,00:00,0,11423.886,1,GCV,9375.0938,8446.0305,425,10925.00,GCV,9375.0938,8446.0305,425,10925.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,20/11/2024 00:00:00,19/11/2024 00:00:00,00:00,0,90061.394,1,GCV,9677.0308,8718.0458,3458.44,88906.00,GCV,9677.0308,8718.0458,3463.896,89046.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,20/12/2024 00:00:00,19/12/2024 00:00:00,00:00,0,15051.457,1,GCV,10045.5393,9050.0354,600,15424.00,GCV,10045.5393,9050.0354,600,15424.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,21/03/2024 00:00:00,20/03/2024 00:00:00,00:00,0,103724.685,1,GCV,9414.3453,8481.3921,3875,99614.00,GCV,9414.3453,8481.3921,3906.384,100421.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,21/04/2024 00:00:00,20/04/2024 00:00:00,00:00,0,104438.88,1,GCV,9683.5006,8723.8745,4013.23,103168.00,GCV,9683.5006,8723.8745,4036.662,103770.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,21/05/2024 00:00:00,20/05/2024 00:00:00,00:00,0,109067.088,1,GCV,9826.4833,8852.6877,4252.96,109331.00,GCV,9826.4833,8852.6877,4141.853,106474.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,21/06/2024 00:00:00,20/06/2024 00:00:00,00:00,0,43407.235,1,GCV,9430.7763,8496.1948,1624.46,41760.00,GCV,9430.7763,8496.1948,1547.588,39784.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,21/08/2024 00:00:00,20/08/2024 00:00:00,00:00,0,13637.789,1,GCV,9678.2577,8719.1511,523.77,13465.00,GCV,9678.2577,8719.1511,544.67,14002.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,21/09/2024 00:00:00,20/09/2024 00:00:00,00:00,0,13352.422,1,GCV,9436.4904,8501.3427,500,12853.00,GCV,9436.4904,8501.3427,500,12853.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,21/10/2024 00:00:00,20/10/2024 00:00:00,00:00,0,11421.536,1,GCV,9377.0229,8447.7684,425,10925.00,GCV,9377.0229,8447.7684,425,10925.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,21/11/2024 00:00:00,20/11/2024 00:00:00,00:00,0,89943.541,1,GCV,9703.7194,8742.0896,3463.44,89034.00,GCV,9703.7194,8742.0896,3496.839,89893.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,21/12/2024 00:00:00,20/12/2024 00:00:00,00:00,0,15047.797,1,GCV,10047.9827,9052.2366,600,15424.00,GCV,10047.9827,9052.2366,600,15424.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,22/03/2024 00:00:00,21/03/2024 00:00:00,00:00,0,104631.116,1,GCV,9408.3653,8476.0047,3906.38,100421.00,GCV,9408.3653,8476.0047,3866.588,99398.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,22/04/2024 00:00:00,21/04/2024 00:00:00,00:00,0,103253.927,1,GCV,9847.761,8871.8568,4035,103728.00,GCV,9847.761,8871.8568,4058.097,104321.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,22/05/2024 00:00:00,21/05/2024 00:00:00,00:00,0,72177.482,1,GCV,9834.7321,8860.119,2816.85,72413.00,GCV,9834.7321,8860.119,2686.432,69060.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,22/06/2024 00:00:00,21/06/2024 00:00:00,00:00,0,41780.919,1,GCV,9348.7651,8422.3109,1550,39846.00,GCV,9348.7651,8422.3109,1580.132,40620.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,22/08/2024 00:00:00,21/08/2024 00:00:00,00:00,0,13528.604,1,GCV,9679.9969,8720.718,519.67,13359.00,GCV,9679.9969,8720.718,590.821,15188.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,22/09/2024 00:00:00,21/09/2024 00:00:00,00:00,0,13353.134,1,GCV,9435.9869,8500.8891,500,12853.00,GCV,9435.9869,8500.8891,500,12853.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,22/10/2024 00:00:00,21/10/2024 00:00:00,00:00,0,11423.066,1,GCV,9375.7665,8446.6364,425,10925.00,GCV,9375.7665,8446.6364,425,10925.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,22/11/2024 00:00:00,21/11/2024 00:00:00,00:00,0,90738.002,1,GCV,9710.823,8748.4892,3496.59,89887.00,GCV,9710.823,8748.4892,3535.97,90899.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,23/03/2024 00:00:00,22/03/2024 00:00:00,00:00,0,103576.402,1,GCV,9407.3617,8475.1007,3866.59,99398.00,GCV,9407.3617,8475.1007,3852.558,99037.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,23/04/2024 00:00:00,22/04/2024 00:00:00,00:00,0,102674.657,1,GCV,9964.1145,8976.6797,4059.77,104364.00,GCV,9964.1145,8976.6797,4119.345,105896.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,23/05/2024 00:00:00,22/05/2024 00:00:00,00:00,0,67920.261,1,GCV,9967.2815,8979.5329,2686.43,69060.00,GCV,9967.2815,8979.5329,2768.065,71158.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,23/06/2024 00:00:00,22/06/2024 00:00:00,00:00,0,42412.208,1,GCV,9374.316,8445.3297,1577.72,40558.00,GCV,9374.316,8445.3297,1600.975,41156.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,23/08/2024 00:00:00,22/08/2024 00:00:00,00:00,0,15378.38,1,GCV,9681.5558,8722.1223,590.82,15188.00,GCV,9681.5558,8722.1223,530.414,13635.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,23/11/2024 00:00:00,22/11/2024 00:00:00,00:00,0,43334.1,1,GCV,9688.0848,8728.0043,1665.97,42827.00,GCV,9688.0848,8728.0043,1555,39974.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,24/03/2024 00:00:00,23/03/2024 00:00:00,00:00,0,103074.672,1,GCV,9418.8524,8485.4526,3852.56,99038.00,GCV,9418.8524,8485.4526,3925.638,100916.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,24/04/2024 00:00:00,23/04/2024 00:00:00,00:00,0,107150.407,1,GCV,9807.1489,8835.2693,4170,107198.00,GCV,9807.1489,8835.2693,4092.216,105198.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,24/05/2024 00:00:00,23/05/2024 00:00:00,00:00,0,69300.377,1,GCV,10065.6179,9068.1243,2768.06,71158.00,GCV,10065.6179,9068.1243,2785.256,71600.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,24/06/2024 00:00:00,23/06/2024 00:00:00,00:00,0,52377.902,1,GCV,9386.4859,8456.2936,1950.97,50153.00,GCV,9386.4859,8456.2936,1998.552,51377.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,24/08/2024 00:00:00,23/08/2024 00:00:00,00:00,0,13801.407,1,GCV,9684.9429,8725.1738,530.42,13635.00,GCV,9684.9429,8725.1738,523.77,13465.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,24/11/2024 00:00:00,23/11/2024 00:00:00,00:00,0,40364.507,1,GCV,9708.0338,8745.9764,1555,39974.00,GCV,9708.0338,8745.9764,1555,39974.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,24/12/2024 00:00:00,23/12/2024 00:00:00,00:00,0,15023.612,1,GCV,10064.1578,9066.8088,600,15424.00,GCV,10064.1578,9066.8088,600,15424.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,20/07/2024 00:00:00,19/07/2024 00:00:00,00:00,0,16699.559,1,GCV,9789.7795,8819.6212,648.75,16677.00,GCV,9789.7795,8819.6212,729.137,18744.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,21/07/2024 00:00:00,20/07/2024 00:00:00,00:00,0,18760.982,1,GCV,9793.9051,8823.3379,729.14,18744.00,GCV,9793.9051,8823.3379,625.674,16084.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,22/07/2024 00:00:00,21/07/2024 00:00:00,00:00,0,16112.939,1,GCV,9785.2317,8815.524,625.67,16084.00,GCV,9785.2317,8815.524,603.234,15507.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,23/07/2024 00:00:00,22/07/2024 00:00:00,00:00,0,15656.859,1,GCV,9709.2577,8747.079,603.24,15507.00,GCV,9709.2577,8747.079,570.891,14676.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,24/07/2024 00:00:00,23/07/2024 00:00:00,00:00,0,14833.417,1,GCV,9698.6608,8737.5323,570.89,14676.00,GCV,9698.6608,8737.5323,663.213,17049.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,22/12/2024 00:00:00,21/12/2024 00:00:00,00:00,0,15046.544,1,GCV,10048.819,9052.9901,600,15424.00,GCV,10048.819,9052.9901,600,15424.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,23/12/2024 00:00:00,22/12/2024 00:00:00,00:00,0,15021.895,1,GCV,10065.3079,9067.845,600,15424.00,GCV,10065.3079,9067.845,600,15424.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,23/09/2024 00:00:00,22/09/2024 00:00:00,00:00,0,13341.948,1,GCV,9443.8982,8508.0164,500,12853.00,GCV,9443.8982,8508.0164,500,12853.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,24/09/2024 00:00:00,23/09/2024 00:00:00,00:00,0,13334.532,1,GCV,9449.1502,8512.7479,500,12853.00,GCV,9449.1502,8512.7479,500,12853.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,23/10/2024 00:00:00,22/10/2024 00:00:00,00:00,0,11422.504,1,GCV,9376.2277,8447.052,425,10925.00,GCV,9376.2277,8447.052,425,10925.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,24/10/2024 00:00:00,23/10/2024 00:00:00,00:00,0,11419.012,1,GCV,9379.0954,8449.6355,425,10925.00,GCV,9379.0954,8449.6355,425,10925.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,25/03/2024 00:00:00,24/03/2024 00:00:00,00:00,0,105060.056,1,GCV,9416.1503,8483.0183,3925.64,100916.00,GCV,9416.1503,8483.0183,3849.824,98967.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,25/04/2024 00:00:00,24/04/2024 00:00:00,00:00,0,103702.533,1,GCV,9963.1125,8975.777,4100,105398.00,GCV,9963.1125,8975.777,4108.864,105626.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,25/05/2024 00:00:00,24/05/2024 00:00:00,00:00,0,69615.361,1,GCV,10135.6941,9131.256,2800,71979.00,GCV,10135.6941,9131.256,2817.171,72421.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,25/06/2024 00:00:00,24/06/2024 00:00:00,00:00,0,55023.956,1,GCV,9519.3919,8576.0287,2078.55,53433.00,GCV,9519.3919,8576.0287,2119.304,54481.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,25/07/2024 00:00:00,24/07/2024 00:00:00,00:00,0,17211.7,1,GCV,9710.1923,8747.921,663.21,17049.00,GCV,9710.1923,8747.921,625.724,16085.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,25/08/2024 00:00:00,24/08/2024 00:00:00,00:00,0,13630.435,1,GCV,9683.4797,8723.8556,523.77,13465.00,GCV,9683.4797,8723.8556,545.432,14021.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,25/09/2024 00:00:00,24/09/2024 00:00:00,00:00,0,13334.212,1,GCV,9449.3774,8512.9526,500,12853.00,GCV,9449.3774,8512.9526,500,12853.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,null,null,25/10/2024 00:00:00,24/10/2024 00:00:00,00:00,0,11439.774,1,GCV,9362.0729,8434.2999,425,10925.00,GCV,9362.0729,8434.2999,425,10925.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-581S1-0-6-0-1,C,null,null,null,null,null,01/01/2025 00:00:00,31/12/2024 00:00:00,00:00,0,3819.04,1,GCV,9897.7744,8916.9139,150,3856.00,GCV,9897.7744,8916.9139,150,3856.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-581S1-0-6-0-1,C,null,null,null,null,null,01/02/2025 00:00:00,31/01/2025 00:00:00,00:00,0,3772.997,1,GCV,10018.5614,9025.731,150,3856.00,GCV,10018.5614,9025.731,150,3856.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-581S1-0-6-0-1,C,null,null,null,null,null,01/03/2025 00:00:00,28/02/2025 00:00:00,00:00,0,3745.257,1,GCV,10092.7653,9092.5813,150,3856.00,GCV,10092.7653,9092.5813,150,3856.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-581S1-0-6-0-1,C,null,null,null,null,null,01/04/2024 00:00:00,31/03/2024 00:00:00,00:00,0,58970.257,1,GCV,9401.3495,8469.6843,2200,56555.00,GCV,9401.3495,8469.6843,2200,56555.00,1,07/05/2025 10:30:40,null,null,1,null,null
Gail,1-1-1601-581S1-0-6-0-1,C,null,null,null,null,null,01/05/2024 00:00:00,30/04/2024 00:00:00,00:00,0,57282.796,1,GCV,9678.2986,8719.1879,2200,56555.00,GCV,9678.2986,8719.1879,2200,56555.00,1,07/05/2025 10:30:40,null,null,1,null,null
