COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,ADDR_FLAG,INVOICE_SEQ,INVOICE_NO,LINE_NO,LINE_DESC,UNIT,QTY,RATE,AMOUNT,ENT_BY,ENT_DT,FINANCIAL_YEAR,INVOICE_TYPE
Gail,1-1-1601-391S1-0-10-0-1,UPG2A24109024007,16,null,null,C,null,null,null,null,UPG2A24109024007,1,Transmission Charge,INR,1020,42.04,42880.8,219,18/03/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-391S1-0-10-0-1,UPG2A24109024017,16,null,null,C,null,null,null,null,UPG2A24109024017,1,Transmission Charge,INR,1530,42.04,64321.2,219,18/03/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-371S1-0-14-0-1,UPG2A23109016534,16,null,null,C,null,null,null,null,UPG2A23109016534,1,Transmission Charge,INR,1690,40,67600,113,18/03/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-372S1-0-14-0-2,UPG2A23109016665,16,null,null,C,null,null,null,null,UPG2A23109016665,1,Transmission Charge,INR,3614,40,144560,113,18/03/2024 00:00:00,2023-2024,TC
Gail,1-1-1603-372S1-0-14-0-2,UPG2A23109007814,32,null,null,C,null,null,null,null,UPG2A23109007814,1,Negative Imbalance Above 5 Rate,INR,182.51,13.14,2398.18,113,20/09/2023 00:00:00,2023-2024,IC
Gail,1-1-1601-348S1-0-15-0-8,UPG2A23109004747,16,null,null,C,null,null,null,null,UPG2A23109004747,1,Transmission Charge,INR,31173.1,79,2462675.22,113,18/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1604-349S1-0-15-0-9,UPG2A23109004748,16,null,null,C,null,null,null,null,UPG2A23109004748,1,Transmission Charge,INR,128000,26.28,3363840,113,17/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1603-371S1-0-15-0-1,UPG2A24109011721,16,null,null,C,null,null,null,null,UPG2A24109011721,1,Transmission Charge,INR,8160,25.63,209140.8,219,05/11/2024 00:00:00,2024-2025,TC
Gail,1-1-1603-371S1-0-15-0-1,UPG2A24109011722,16,null,null,C,null,null,null,null,UPG2A24109011722,1,Transmission Charge,INR,8160,25.63,209140.8,219,05/11/2024 00:00:00,2024-2025,TC
Gail,1-1-1603-372S1-0-15-0-2,UPG2A24109024020,16,null,null,C,null,null,null,null,UPG2A24109024020,1,Transmission Charge,INR,3600,25.63,92268,219,18/03/2025 00:00:00,2024-2025,TC
Gail,1-1-1603-372S1-0-15-0-2,UPG2A24109024022,16,null,null,C,null,null,null,null,UPG2A24109024022,1,Transmission Charge,INR,4050,25.63,103801.5,219,18/03/2025 00:00:00,2024-2025,TC
Gail,1-1-1603-372S1-0-15-0-2,UPG2A24109025262,16,null,null,C,null,null,null,null,UPG2A24109025262,1,Transmission Charge,INR,4280,25.63,109696.4,219,02/04/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-371S1-0-15-0-1,UPG2A24109013367,16,null,null,C,null,null,null,null,UPG2A24109013367,1,Transmission Charge,INR,8160,42.04,343046.4,219,18/11/2024 00:00:00,2024-2025,TC
Gail,1-1-1601-371S1-0-15-0-1,UPG2A24109013368,16,null,null,C,null,null,null,null,UPG2A24109013368,1,Transmission Charge,INR,7140,42.04,300165.6,219,18/11/2024 00:00:00,2024-2025,TC
Gail,1-1-1601-371S1-0-15-0-1,UPG2A24109014671,16,null,null,C,null,null,null,null,UPG2A24109014671,1,Transmission Charge,INR,8160,42.04,343046.4,219,02/12/2024 00:00:00,2024-2025,TC
Gail,1-1-1601-371S1-0-15-0-1,UPG2A24109014673,16,null,null,C,null,null,null,null,UPG2A24109014673,1,Transmission Charge,INR,7140,42.04,300165.6,219,02/12/2024 00:00:00,2024-2025,TC
Gail,1-1-1601-371S1-0-16-0-1,UPG2A24109021627,16,null,null,C,null,null,null,null,UPG2A24109021627,1,Transmission Charge,INR,200,42.04,8408,88,17/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-371S1-0-16-0-1,UPG2A24109021628,16,null,null,C,null,null,null,null,UPG2A24109021628,1,Transmission Charge,INR,1000,42.04,42040,88,17/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-372S1-0-17-0-2,UPG2A24109021637,16,null,null,C,null,null,null,null,UPG2A24109021637,1,Transmission Charge,INR,90,42.04,3783.6,88,17/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-372S1-0-17-0-2,UPG2A24109021638,16,null,null,C,null,null,null,null,UPG2A24109021638,1,Transmission Charge,INR,450,42.04,18918,88,17/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1606-372S1-0-19-0-2,UPG2A25109009355,16,null,null,C,null,null,null,null,UPG2A25109009355,1,Transmission Charge,INR,2165,42.04,91016.6,219,17/07/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-333S1-0-29-0-3,UPG2A23109004659,16,null,null,C,null,null,null,null,UPG2A23109004659,1,Transmission Charge,INR,54192.95,26.28,1424190.7,113,17/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1606-332S1-0-30-0-2,UPG2A23109007139,16,null,null,C,null,null,null,null,UPG2A23109007139,1,Transmission Charge,INR,5000,40,200000,113,02/09/2023 00:00:00,2023-2024,TC
Gail,1-1-1603-332S1-0-32-0-2,UPG2A23109010924,16,null,null,C,null,null,null,null,UPG2A23109010924,1,Transmission Charge,INR,850,26.28,22338,130,17/11/2023 00:00:00,2023-2024,TC
Gail,1-1-1603-332S1-0-32-0-2,UPG2A23109010925,16,null,null,C,null,null,null,null,UPG2A23109010925,1,Transmission Charge,INR,950,26.28,24966,130,17/11/2023 00:00:00,2023-2024,TC
Gail,1-1-1604-333S1-0-33-0-3,UPG2A23109013301,16,null,null,C,null,null,null,null,UPG2A23109013301,1,Transmission Charge,INR,11700,26.28,307476,130,17/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-1211L2-0-1-0-1,UPG2A23109007478,30,null,null,C,null,null,null,null,UPG2A23109007478,1,Positive Imbalance Above 10 Rate,INR,4149.338,39.5,163898.85,113,20/09/2023 00:00:00,2023-2024,IC
Gail,1-1-1601-1211L2-0-1-0-1,UPG2A23109007478,32,null,null,C,null,null,null,null,UPG2A23109007478,2,Negative Imbalance Above 5 Rate,INR,464.28,39.5,18339.06,113,20/09/2023 00:00:00,2023-2024,IC
Gail,1-1-1601-1211L2-0-1-0-1,UPG2A23109007989,43,null,null,C,null,null,null,null,UPG2A23109007989,1,Ship or Pay Charges,INR,9308.989,79,735410.13,130,04/10/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-1211L2-0-1-0-1,UPG2A23109008796,30,null,null,C,null,null,null,null,UPG2A23109008796,1,Positive Imbalance Above 10 Rate,INR,.013,39.5,.51,130,17/10/2023 00:00:00,2023-2024,IC
Gail,1-1-1601-1201L3-0-1-0-1,UPG2A23109012053,16,null,null,C,null,null,null,null,UPG2A23109012053,1,Transmission Charge,INR,123634.42,114.52,14158613.78,130,18/12/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-1211L3-0-1-0-1,UPG2A24109020368,16,null,null,C,null,null,null,null,UPG2A24109020368,1,Transmission Charge,INR,24080,80.08,1928326.4,219,04/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-1211L3-0-1-0-1,UPG2A24109020370,16,null,null,C,null,null,null,null,UPG2A24109020370,1,Transmission Charge,INR,12200,80.08,976976,219,04/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-1211L3-0-1-0-1,UPG2A24109020371,16,null,null,C,null,null,null,null,UPG2A24109020371,1,Transmission Charge,INR,8000,80.08,640640,219,04/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1606-892L4-0-1-0-2,UPG2A23109012526,16,null,null,C,null,null,null,null,UPG2A23109012526,1,Transmission Charge,INR,700,40,28000,130,03/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-292L5-0-1-0-2,UPG2A24109020631,16,null,null,C,null,null,null,null,UPG2A24109020631,1,Transmission Charge,INR,22764,42.04,956998.56,219,04/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-292L5-0-1-0-2,UPG2A24109020632,16,null,null,C,null,null,null,null,UPG2A24109020632,1,Transmission Charge,INR,16906,42.04,710728.24,219,04/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-292L5-0-1-0-2,UPG2A24109020633,16,null,null,C,null,null,null,null,UPG2A24109020633,1,Transmission Charge,INR,13008,42.04,546856.32,219,04/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-1032L5-0-1-0-2,UPG2A24109020306,16,null,null,C,null,null,null,null,UPG2A24109020306,1,Transmission Charge,INR,19520,80.08,1563161.6,219,04/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-1032L5-0-1-0-2,UPG2A24109020307,16,null,null,C,null,null,null,null,UPG2A24109020307,1,Transmission Charge,INR,37000,80.08,2962960,219,04/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-1032L5-0-1-0-2,UPG2A24109020308,16,null,null,C,null,null,null,null,UPG2A24109020308,1,Transmission Charge,INR,18840,80.08,1508707.2,219,04/02/2025 00:00:00,2024-2025,TC
Gail,16-1-5-16-1603-861,UPG2A22109006201,16,null,null,R,null,null,null,null,UPG2A22109006201,1,Transmission Charge,INR,1072,49.64,53214.08,49,27/03/2023 00:00:00,2022-2023,TC
Gail,16-1-16-16-1605-10000165,UPG2A23109017553,16,null,null,R,null,null,null,null,UPG2A23109017553,1,Transmission Charge,INR,70000,15.23,1066100,130,02/04/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-721L20-0-1-0-1,UPG2A23109016854,34,null,null,C,null,null,null,null,UPG2A23109016854,1,UnAuthorised Overrun Above 10%,INR,16983.429,13.14,223162.26,113,18/03/2024 00:00:00,2023-2024,IC
Gail,1-1-1604-721L20-0-1-0-1,UPG2A23109016855,32,null,null,C,null,null,null,null,UPG2A23109016855,1,Negative Imbalance Above 5 Rate,INR,52987.08,13.14,696250.23,113,18/03/2024 00:00:00,2023-2024,IC
Gail,1-1-1604-721L20-0-1-0-1,UPG2A23109017634,34,null,null,C,null,null,null,null,UPG2A23109017634,1,UnAuthorised Overrun Above 10%,INR,14545.971,13.14,191134.06,130,02/04/2024 00:00:00,2023-2024,IC
Gail,1-1-1604-721L20-0-1-0-1,UPG2A23109017635,32,null,null,C,null,null,null,null,UPG2A23109017635,1,Negative Imbalance Above 5 Rate,INR,15325.677,13.14,201379.4,130,02/04/2024 00:00:00,2023-2024,IC
Gail,1-1-1604-721L20-0-1-0-1,UPG2A23109017667,16,null,null,C,null,null,null,null,UPG2A23109017667,1,Transmission Charge,INR,14677.97,26.28,385737.06,130,02/04/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-412L24-0-1-0-2,UPG2A24109021004,16,null,null,C,null,null,null,null,UPG2A24109021004,1,Transmission Charge,INR,80000,106.77,8541600,219,04/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-412L24-0-1-0-2,UPG2A24109021005,16,null,null,C,null,null,null,null,UPG2A24109021005,1,Transmission Charge,INR,40000,106.77,4270800,219,04/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-412L24-0-1-0-2,UPG2A24109021006,16,null,null,C,null,null,null,null,UPG2A24109021006,1,Transmission Charge,INR,40000,106.77,4270800,219,04/02/2025 00:00:00,2024-2025,TC
Gail,1-1-1603-722L25-0-1-0-2,UPG2A24109019181,16,null,null,C,null,null,null,null,UPG2A24109019181,1,Transmission Charge,INR,27600,33.63,928188,219,20/01/2025 00:00:00,2024-2025,TC
Gail,16-1-24-16-1604-333,UPG2A23109000385,16,null,null,R,null,null,null,null,UPG2A23109000385,1,Transmission Charge,INR,40370,13.99,564776.3,23,28/04/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-722L27-0-1-0-2,UPG2A24109024315,16,null,null,C,null,null,null,null,UPG2A24109024315,1,Transmission Charge,INR,3000,42.04,1261200,219,18/03/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-722L27-0-1-0-2,UPG2A24109024316,16,null,null,C,null,null,null,null,UPG2A24109024316,1,Transmission Charge,INR,4175,42.04,175517,219,18/03/2025 00:00:00,2024-2025,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109000475,16,null,null,C,null,null,null,null,UPG2A25109000475,1,Transmission Charge,INR,30092.1,25.63,771260.52,219,17/04/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109000476,16,null,null,C,null,null,null,null,UPG2A25109000476,1,Transmission Charge,INR,15000,25.63,384450,219,17/04/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109000477,16,null,null,C,null,null,null,null,UPG2A25109000477,1,Transmission Charge,INR,51200,25.63,1312256,219,17/04/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109000478,16,null,null,C,null,null,null,null,UPG2A25109000478,1,Transmission Charge,INR,12800,25.63,328064,219,17/04/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109000898,30,null,null,C,null,null,null,null,UPG2A25109000898,1,Positive Imbalance Above 10 Rate,INR,92.1,12.82,1180.72,219,21/04/2025 00:00:00,2025-2026,IC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109002330,16,null,null,C,null,null,null,null,UPG2A25109002330,1,Transmission Charge,INR,39000,25.63,999570,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109002332,16,null,null,C,null,null,null,null,UPG2A25109002332,1,Transmission Charge,INR,125000,25.63,320375,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109002333,16,null,null,C,null,null,null,null,UPG2A25109002333,1,Transmission Charge,INR,25600,25.63,656128,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109002334,16,null,null,C,null,null,null,null,UPG2A25109002334,1,Transmission Charge,INR,11615,25.63,297692.45,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-1132L29-0-1-1-2,UPG2A25109000471,16,null,null,C,null,null,null,null,UPG2A25109000471,1,Transmission Charge,INR,15000,106.77,1601550,219,17/04/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-1132L29-0-1-1-2,UPG2A25109002322,16,null,null,C,null,null,null,null,UPG2A25109002322,1,Transmission Charge,INR,12900,106.77,1377333,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-1132L29-0-1-1-2,UPG2A25109002324,16,null,null,C,null,null,null,null,UPG2A25109002324,1,Transmission Charge,INR,12800,106.77,1366656,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-1132L29-0-1-1-2,UPG2A25109002325,16,null,null,C,null,null,null,null,UPG2A25109002325,1,Transmission Charge,INR,12800,106.77,1366656,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-1132L29-0-1-1-2,UPG2A25109002326,16,null,null,C,null,null,null,null,UPG2A25109002326,1,Transmission Charge,INR,13985,106.77,1493178.45,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1134L31-0-1-0-4,UPG2A25109009153,16,null,null,C,null,null,null,null,UPG2A25109009153,1,Transmission Charge,INR,4302.83,25.63,110281.53,219,17/07/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L31-0-1-0-5,UPG2A25109009159,16,null,null,C,null,null,null,null,UPG2A25109009159,1,Transmission Charge,INR,12000,39.51,474120,219,17/07/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L31-0-1-0-5,UPG2A25109009160,16,null,null,C,null,null,null,null,UPG2A25109009160,1,Transmission Charge,INR,24000,39.51,948240,219,17/07/2025 00:00:00,2025-2026,TC
Gail,1-1-1606-91L34-0-1-0-1,UPG2A23109012832,16,null,null,C,null,null,null,null,UPG2A23109012832,1,Transmission Charge,INR,700,40,28000,130,03/01/2024 00:00:00,2023-2024,TC
Gail,16-1-43-16-1604-1141,UPG2A23109003577,16,null,null,R,null,null,null,null,UPG2A23109003577,1,Transmission Charge,INR,7232.58,7232.58,54244.34,113,04/07/2023 00:00:00,2023-2024,TC
Gail,16-1-44-16-1604-881,UPG2A23109003060,30,null,null,R,null,null,null,null,UPG2A23109003060,1,Positive Imbalance Above 10 Rate,INR,231.939,3.75,869.77,113,21/06/2023 00:00:00,2023-2024,IC
Gail,16-1-44-16-1604-881,UPG2A23109003060,32,null,null,R,null,null,null,null,UPG2A23109003060,2,Negative Imbalance Above 5 Rate,INR,4580.002,3.75,17175.01,113,21/06/2023 00:00:00,2023-2024,IC
Gail,16-1-44-16-1604-881,UPG2A23109003060,34,null,null,R,null,null,null,null,UPG2A23109003060,3,UnAuthorised Overrun Above 10%,INR,1236.083,3.75,4635.31,113,21/06/2023 00:00:00,2023-2024,IC
Gail,16-1-44-16-1604-881,UPG2A23109003117,16,null,null,R,null,null,null,null,UPG2A23109003117,1,Transmission Charge,INR,19888.3,7.5,149162.29,113,21/06/2023 00:00:00,2023-2024,TC
Gail,16-1-54-16-1603-392,UPG2A23109001920,16,null,null,R,null,null,null,null,UPG2A23109001920,1,Transmission Charge,INR,4800,13.99,67152,130,18/05/2023 00:00:00,2023-2024,TC
Gail,16-1-56-16-1604-881,UPG2A23109003059,32,null,null,R,null,null,null,null,UPG2A23109003059,1,Negative Imbalance Above 5 Rate,INR,856.803,3.75,3213.01,113,21/06/2023 00:00:00,2023-2024,IC
Gail,16-1-56-16-1604-881,UPG2A23109003059,34,null,null,R,null,null,null,null,UPG2A23109003059,2,UnAuthorised Overrun Above 10%,INR,235.33,3.75,882.49,113,21/06/2023 00:00:00,2023-2024,IC
Gail,16-1-56-16-1604-881,UPG2A23109003116,16,null,null,R,null,null,null,null,UPG2A23109003116,1,Transmission Charge,INR,6367.69,7.5,47757.66,113,21/06/2023 00:00:00,2023-2024,TC
Gail,16-1-57-16-1601-84,UPG2A23109004520,16,null,null,R,null,null,null,null,UPG2A23109004520,1,Transmission Charge,INR,18700,79,1477300,113,17/07/2023 00:00:00,2023-2024,TC
Gail,16-1-64-16-1604-333,UPG2A23109009990,30,null,null,R,null,null,null,null,UPG2A23109009990,1,Positive Imbalance Above 10 Rate,INR,4797.96,13.14,63045.19,130,02/11/2023 00:00:00,2023-2024,IC
Gail,16-1-65-16-1603-333,UPG2A23109009207,16,null,null,R,null,null,null,null,UPG2A23109009207,1,Transmission Charge,INR,140000,26.28,3679200,130,18/10/2023 00:00:00,2023-2024,TC
Gail,16-1-67-16-1604-261,UPG2A23109009199,16,null,null,R,null,null,null,null,UPG2A23109009199,1,Transmission Charge,INR,48400,16.18,783112,130,17/10/2023 00:00:00,2023-2024,TC
Gail,16-1-69-16-1603-332,UPG2A23109009861,16,null,null,R,null,null,null,null,UPG2A23109009861,1,Transmission Charge,INR,65737.95,26.28,1727593.33,130,02/11/2023 00:00:00,2023-2024,TC
Gail,16-1-70-16-1603-892,UPG2A23109009741,16,null,null,R,null,null,null,null,UPG2A23109009741,1,Transmission Charge,INR,78205,26.28,2055227.4,130,02/11/2023 00:00:00,2023-2024,TC
Gail,16-1-75-16-1603-701,UPG2A24109017280,16,null,null,R,null,null,null,null,UPG2A24109017280,1,Transmission Charge,INR,3300,25.63,84579,219,03/01/2025 00:00:00,2024-2025,TC
Gail,16-1-78-16-1601-451,UPG2A24109023093,43,null,null,R,null,null,null,null,UPG2A24109023093,1,Ship or Pay Charges,INR,41,18.42,755.22,219,04/03/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-81L107-0-1-0-1,UPG2A23109004307,16,null,null,C,null,null,null,null,UPG2A23109004307,1,Transmission Charge,INR,44509.55,39.45,1755901.9,113,04/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-81L107-0-1-0-1,UPG2A23109004307,43,null,null,C,null,null,null,null,UPG2A23109004307,2,Ship or Pay Charges,INR,4090.45,39.45,161368.09,113,04/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-82L108-0-1-0-2,UPG2A23109003668,16,null,null,C,null,null,null,null,UPG2A23109003668,1,Transmission Charge,INR,48854.09,39.45,1927293.77,113,04/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-83L109-0-1-0-3,UPG2A23109003542,16,null,null,C,null,null,null,null,UPG2A23109003542,1,Transmission Charge,INR,59871.45,74.97,4488562.83,113,04/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-84L110-0-1-0-4,UPG2A23109004013,16,null,null,C,null,null,null,null,UPG2A23109004013,1,Transmission Charge,INR,60472.93,74.97,4533655.71,113,04/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-84L110-0-1-0-4,UPG2A23109004013,43,null,null,C,null,null,null,null,UPG2A23109004013,2,Ship or Pay Charges,INR,727.07,74.97,54508.29,113,04/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-85L111-0-1-0-5,UPG2A23109003649,16,null,null,C,null,null,null,null,UPG2A23109003649,1,Transmission Charge,INR,39600,74.97,2968812,113,04/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-85L111-0-1-0-5,UPG2A23109003934,32,null,null,C,null,null,null,null,UPG2A23109003934,1,Negative Imbalance Above 5 Rate,INR,50,37.49,1874.5,113,04/07/2023 00:00:00,2023-2024,IC
Gail,1-1-1601-82L114-0-1-0-2,UPG2A23109005598,16,null,null,C,null,null,null,null,UPG2A23109005598,1,Transmission Charge,INR,40035.36,40,1601414.32,113,02/08/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-82L114-0-1-0-2,UPG2A23109005598,43,null,null,C,null,null,null,null,UPG2A23109005598,2,Ship or Pay Charges,INR,3164.642,40,126585.68,113,02/08/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-83L115-0-1-0-3,UPG2A23109004703,16,null,null,C,null,null,null,null,UPG2A23109004703,1,Transmission Charge,INR,11000,79,869000,113,17/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-83L115-0-1-0-3,UPG2A23109004704,16,null,null,C,null,null,null,null,UPG2A23109004704,1,Transmission Charge,INR,7700,79,608300,113,17/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-83L115-0-1-0-3,UPG2A23109005411,16,null,null,C,null,null,null,null,UPG2A23109005411,1,Transmission Charge,INR,86628.41,79,6843644.16,113,01/08/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-84L116-0-1-0-4,UPG2A23109005368,16,null,null,C,null,null,null,null,UPG2A23109005368,1,Transmission Charge,INR,115500,79,9124500,113,01/08/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-81L119-0-1-0-1,UPG2A23109004914,16,null,null,C,null,null,null,null,UPG2A23109004914,1,Transmission Charge,INR,11000,40,440000,113,17/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-81L119-0-1-0-1,UPG2A23109005786,16,null,null,C,null,null,null,null,UPG2A23109005786,1,Transmission Charge,INR,40165.89,40,1606635.48,113,03/08/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-81L119-0-1-0-1,UPG2A23109005786,43,null,null,C,null,null,null,null,UPG2A23109005786,2,Ship or Pay Charges,INR,3034.113,40,121364.52,113,03/08/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-83L120-0-1-0-3,UPG2A23109007181,16,null,null,C,null,null,null,null,UPG2A23109007181,1,Transmission Charge,INR,165000,79,13035000,113,02/09/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-83L121-0-1-0-3,UPG2A23109007669,32,null,null,C,null,null,null,null,UPG2A23109007669,1,Negative Imbalance Above 5 Rate,INR,.032,39.45,1.26,113,20/09/2023 00:00:00,2023-2024,IC
Gail,1-1-1601-84L122-0-1-0-4,UPG2A23109008808,16,null,null,C,null,null,null,null,UPG2A23109008808,1,Transmission Charge,INR,40612.8,79,3208411.36,130,17/10/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-84L122-0-1-0-4,UPG2A23109009611,43,null,null,C,null,null,null,null,UPG2A23109009611,1,Ship or Pay Charges,INR,7717.198,79,609658.64,130,02/11/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-84L122-0-1-0-4,UPG2A23109010075,12,null,null,C,null,null,null,null,UPG2A23109010075,1,Positive Imbalance Rate,INR,.03,39.5,1.19,130,02/11/2023 00:00:00,2023-2024,IC
Gail,1-1-1601-83L122-0-1-0-3,UPG2A23109009007,16,null,null,C,null,null,null,null,UPG2A23109009007,1,Transmission Charge,INR,19223.08,79,1518623.4,130,17/10/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-81L124-0-1-0-1,UPG2A23109012507,16,null,null,C,null,null,null,null,UPG2A23109012507,1,Transmission Charge,INR,3949.11,40,157964.4,130,03/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-81L124-0-1-0-1,UPG2A23109012647,30,null,null,C,null,null,null,null,UPG2A23109012647,1,Positive Imbalance Above 10 Rate,INR,5.883,20,117.66,130,03/01/2024 00:00:00,2023-2024,IC
Gail,1-1-1601-82L124-0-1-0-2,UPG2A23109012479,30,null,null,C,null,null,null,null,UPG2A23109012479,1,Positive Imbalance Above 10 Rate,INR,50.002,20,1000.04,130,03/01/2024 00:00:00,2023-2024,IC
Gail,1-1-1601-82L124-0-1-0-2,UPG2A23109012482,16,null,null,C,null,null,null,null,UPG2A23109012482,1,Transmission Charge,INR,3905,40,156200,130,03/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-81L126-0-1-0-1,UPG2A23109013293,34,null,null,C,null,null,null,null,UPG2A23109013293,1,UnAuthorised Overrun Above 10%,INR,241630.418,20,4832608.36,130,17/01/2024 00:00:00,2023-2024,IC
Gail,1-1-1601-81L126-0-1-0-1,UPG2A23109013339,16,null,null,C,null,null,null,null,UPG2A23109013339,1,Transmission Charge,INR,241785.42,40,9671416.72,130,17/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-81L126-0-1-0-1,UPG2A23109013994,34,null,null,C,null,null,null,null,UPG2A23109013994,1,UnAuthorised Overrun Above 10%,INR,165137.195,20,3302743.9,130,02/02/2024 00:00:00,2023-2024,IC
Gail,1-1-1601-81L126-0-1-0-1,UPG2A23109014033,16,null,null,C,null,null,null,null,UPG2A23109014033,1,Transmission Charge,INR,165233.2,40,6609327.8,130,02/02/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-82L126-0-1-0-2,UPG2A23109013488,32,null,null,C,null,null,null,null,UPG2A23109013488,1,Negative Imbalance Above 5 Rate,INR,206388.227,20,4127764.54,130,17/01/2024 00:00:00,2023-2024,IC
Gail,1-1-1601-82L126-0-1-0-2,UPG2A23109013527,16,null,null,C,null,null,null,null,UPG2A23109013527,1,Transmission Charge,INR,227214.25,40,9088570.08,130,17/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-82L126-0-1-0-2,UPG2A23109014409,32,null,null,C,null,null,null,null,UPG2A23109014409,1,Negative Imbalance Above 5 Rate,INR,147445.044,20,2948900.88,130,02/02/2024 00:00:00,2023-2024,IC
Gail,1-1-1601-82L126-0-1-0-2,UPG2A23109014520,16,null,null,C,null,null,null,null,UPG2A23109014520,1,Transmission Charge,INR,144414.39,40,5776575.72,130,02/02/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-811L128-0-1-0-11,UPG2A23109015077,16,null,null,C,null,null,null,null,UPG2A23109015077,1,Transmission Charge,INR,5500,26.28,144540,113,17/02/2024 00:00:00,2023-2024,TC
