

<<START>>,<<FMS_ENTITY_TAX_STRUCT_DTL>>,,,,,, 	(23-SEP-2025 10:48:10)
 
COMPANY_CD,CD,ABBR,ENTITY,PLANT_SEQ_NO,BU_UNIT,EFF_DT,INVIOCE_TYPE,TIMESTAMP
2,105 , HMEL , C , 6 , 3 , 01/07/2024 , S, 	(23-SEP-2025 10:48:10)
2,105 , HMEL , C , 6 , 3 , 01/05/2024 , S, 	(23-SEP-2025 10:48:10)
2,105 , HMEL , C , 3 , 2 , 01/04/2022 , S, 	(23-SEP-2025 10:48:10)
2,105 , HMEL , C , 4 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,105 , HMEL , C , 5 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,105 , HMEL , C , 2 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,105 , HMEL , C , 7 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,105 , HMEL , C , 1 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,105 , HMEL , C , 4 , 2 , 01/01/2024 , S, 	(23-SEP-2025 10:48:10)
2,105 , HMEL , C , 1 , 1 , 01/01/2019 , S, 	(23-SEP-2025 10:48:10)
2,104 , TASTELI , C , 1 , 2 , 01/06/2021 , S, 	(23-SEP-2025 10:48:10)
2,190 , AGPCGIN , C , 3 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,190 , AGPCGIN , C , 2 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,190 , AGPCGIN , C , 1 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,190 , AGPCGIN , C , 3 , 2 , 01/01/2024 , S, 	(23-SEP-2025 10:48:10)
2,190 , AGPCGIN , C , 2 , 2 , 01/01/2024 , S, 	(23-SEP-2025 10:48:10)
2,158 , HINDURV , C , 3 , 1 , 01/01/2019 , S, 	(23-SEP-2025 10:48:10)
2,158 , HINDURV , C , 1 , 1 , 01/01/2019 , S, 	(23-SEP-2025 10:48:10)
2,158 , HINDURV , C , 2 , 1 , 01/01/2019 , S, 	(23-SEP-2025 10:48:10)
2,92 , NEL , C , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,188 , VISHPRI , C , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,185 , SOMANYL , C , 1 , 2 , 01/04/2022 , S, 	(23-SEP-2025 10:48:10)
2,107 , IDOINVA , C , 1 , 1 , 01/01/2019 , S, 	(23-SEP-2025 10:48:10)
2,67 , DCMSHRI , C , 1 , 1 , 01/01/2019 , S, 	(23-SEP-2025 10:48:10)
2,167 , GOLDPFG , C , 1 , 1 , 01/01/2019 , S, 	(23-SEP-2025 10:48:10)
2,277 , VIGASLD , C , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,61 , EFSPL , C , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,186 , VEDALTD , C , 1 , 1 , 01/05/2005 , S, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2,186 , VEDALTD , C , 1 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,122 , GAILGAS , C , 1 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,122 , GAILGAS , C , 2 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,106 , RATNAGI , C , 1 , 2 , 01/06/2021 , S, 	(23-SEP-2025 10:48:10)
2,106 , RATNAGI , C , 1 , 1 , 01/01/2019 , S, 	(23-SEP-2025 10:48:10)
2,202 , BHOGATD , C , 2 , 1 , 01/01/2019 , S, 	(23-SEP-2025 10:48:10)
2,202 , BHOGATD , C , 1 , 1 , 01/01/2019 , S, 	(23-SEP-2025 10:48:10)
2,151 , KINGASP , C , 2 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,151 , KINGASP , C , 1 , 1 , 01/01/2019 , S, 	(23-SEP-2025 10:48:10)
2,278 , SEMTEXP , C , 1 , 2 , 01/06/2021 , S, 	(23-SEP-2025 10:48:10)
2,210 , COMFIND , C , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,183 , SUMGLAS , C , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,184 , SVTPLIN , C , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,162 , BOROREN , C , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,123 , AVGL , C , 1 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,147 , HPOIGAS , C , 1 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,181 , SANENER , C , 1 , 1 , 01/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,181 , SANENER , C , 2 , 1 , 01/06/2021 , S, 	(23-SEP-2025 10:48:10)
2,121 , NGPL , C , 1 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,119 , ROCKIND , C , 1 , 2 , 01/04/2022 , S, 	(23-SEP-2025 10:48:10)
2,174 , KUTCHCL , C , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,176 , NESTLIN , C , 1 , 2 , 01/04/2022 , S, 	(23-SEP-2025 10:48:10)
2,118 , LANCOKO , C , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,118 , LANCOKO , C , 2 , 1 , 01/05/2024 , S, 	(23-SEP-2025 10:48:10)
2,118 , LANCOKO , C , 1 , 1 , 01/01/2019 , S, 	(23-SEP-2025 10:48:10)
2,144 , HINAGIL , C , 1 , 2 , 01/04/2022 , S, 	(23-SEP-2025 10:48:10)
2,66 , BHEL , C , 1 , 2 , 01/04/2022 , S, 	(23-SEP-2025 10:48:10)
2,66 , BHEL , C , 2 , 2 , 01/04/2022 , S, 	(23-SEP-2025 10:48:10)
2,130 , CRMNDEL , C , 1 , 3 , 01/07/2024 , S, 	(23-SEP-2025 10:48:10)
2,130 , CRMNDEL , C , 1 , 3 , 01/05/2024 , S, 	(23-SEP-2025 10:48:10)
2,88 , MINDLTD , C , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,103 , IOCL , C , 1 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2, , ULTRADG , C , 1 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2,108 , GRINDUS , C , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,1 , RIL , T , 2 , 3 , 01/07/2024 , S, 	(23-SEP-2025 10:48:10)
2,1 , RIL , T , 2 , 1 , 01/05/2024 , S, 	(23-SEP-2025 10:48:10)
2,1 , RIL , T , 1 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,43 , BP , T , 1 , 3 , 01/07/2024 , S, 	(23-SEP-2025 10:48:10)
2,43 , BP , T , 1 , 3 , 01/05/2024 , S, 	(23-SEP-2025 10:48:10)
2,43 , BP , T , 1 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,1 , RIL , T , 4 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,1 , RIL , T , 5 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,51 , ONGC , T , 1 , 3 , 01/07/2024 , S, 	(23-SEP-2025 10:48:10)
2,51 , ONGC , T , 1 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,20 , AMNS , T , 1 , 1 , 01/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,20 , AMNS , T , 1 , 2 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,20 , AMNS , T , 1 , 2 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2,14 , BPCL , T , 1 , 1 , 01/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,154 , SEMTIPL , T , 4 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,154 , SEMTIPL , T , 5 , 3 , 01/07/2024 , S, 	(23-SEP-2025 10:48:10)
2,154 , SEMTIPL , T , 3 , 3 , 01/07/2024 , S, 	(23-SEP-2025 10:48:10)
2,154 , SEMTIPL , T , 1 , 2 , 01/06/2021 , S, 	(23-SEP-2025 10:48:10)
2,154 , SEMTIPL , T , 2 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,124 , MGRPL , T , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,124 , MGRPL , T , 1 , 2 , 01/06/2021 , S, 	(23-SEP-2025 10:48:10)
2,61 , EFSPL , T , 1 , 1 , 01/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,61 , EFSPL , T , 2 , 2 , 01/06/2021 , S, 	(23-SEP-2025 10:48:10)
2,211 , DIL , T , 1 , 2 , 01/06/2021 , S, 	(23-SEP-2025 10:48:10)
2,159 , CAIRENH , T , 1 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,186 , VEDALTD , T , 1 , 1 , 01/04/2010 , S, 	(23-SEP-2025 10:48:10)
2,166 , ESSAREX , T , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,64 , IGSPL , T , 2 , 1 , 01/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,81 , HOECLTD , T , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,181 , SANENER , T , 1 , 1 , 05/09/2017 , S, 	(23-SEP-2025 10:48:10)
2,19 , ATGL , T , 1 , 1 , 01/09/2017 , S, 	(23-SEP-2025 10:48:10)

TOTAL DATA IN EXCEL : ,355,,,,,, 	(23-SEP-2025 10:48:10)
 

TOTAL DATA INSERTED : ,304,,,,,, 	(23-SEP-2025 10:48:10)
 

TOTAL SKIPPED DATA ,51,,,,,, 	(23-SEP-2025 10:48:10)
 
<<END>>,<<FMS_ENTITY_TAX_STRUCT_DTL>>,,,,,, 	(23-SEP-2025 10:48:10)
 

<<START>>,<<FMS_ENTITY_SERVICE_TAX_DTL>>,,,,,,, 	(23-SEP-2025 10:48:10)
 
COMPANY_CD,CD,ABBR,ENTITY,PLANT_SEQ_NO,INVOICE_TYPE,EFF_DT,BU_UNIT,TIMESTAMP
2 ,1 , RIL , C , 10 , SI , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 10 , RV , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 9 , SI , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 9 , RV , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 8 , SI , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 8 , RV , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 7 , SI , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 7 , RV , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 1 , SI , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 1 , RV , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 4 , SI , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 4 , RV , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 3 , SI , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 3 , RV , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 2 , SI , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 2 , RV , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 5 , SI , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 5 , RV , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,1 , RIL , C , 9 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 9 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 8 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 8 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 7 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 7 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 5 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 5 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 1 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 1 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 4 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 4 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 3 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 3 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 2 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 2 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 14 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 14 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 13 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 13 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 7 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 7 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 9 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 9 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 10 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 10 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 12 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 12 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 11 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 11 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 1 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 1 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 2 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 2 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 3 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 3 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 4 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 4 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 5 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 5 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 8 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 8 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 2 , SI , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 2 , RV , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 3 , SI , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 3 , RV , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 4 , SI , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 4 , RV , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 1 , SI , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 1 , RV , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 9 , SI , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 9 , RV , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 10 , SI , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 10 , RV , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 5 , SI , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 5 , RV , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 7 , SI , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 7 , RV , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 8 , SI , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 8 , RV , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 10 , SI , 01/04/2012 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 10 , RV , 01/04/2012 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 9 , SI , 01/04/2012 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 9 , RV , 01/04/2012 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 8 , SI , 01/04/2012 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 8 , RV , 01/04/2012 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 1 , SI , 01/04/2010 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 1 , RV , 01/04/2010 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 2 , SI , 01/04/2010 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 2 , RV , 01/04/2010 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 3 , SI , 01/04/2010 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 3 , RV , 01/04/2010 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 4 , SI , 01/04/2010 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 4 , RV , 01/04/2010 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 5 , SI , 01/04/2010 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 5 , RV , 01/04/2010 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 7 , SI , 01/04/2010 , 1, 	(23-SEP-2025 10:48:10)
2 ,1 , RIL , C , 7 , RV , 01/04/2010 , 1, 	(23-SEP-2025 10:48:10)
2 ,3 , GSPCL , C , 1 , SI , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,3 , GSPCL , C , 1 , RV , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,3 , GSPCL , C , 1 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,3 , GSPCL , C , 1 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,3 , GSPCL , C , 1 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,3 , GSPCL , C , 1 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,3 , GSPCL , C , 1 , SI , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,3 , GSPCL , C , 1 , RV , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,3 , GSPCL , C , 1 , SI , 01/04/2012 , 1, 	(23-SEP-2025 10:48:10)
2 ,3 , GSPCL , C , 1 , RV , 01/04/2012 , 1, 	(23-SEP-2025 10:48:10)
2 ,4 , Gail , C , 5 , SI , 21/05/2024 , 1, 	(23-SEP-2025 10:48:10)
2 ,4 , Gail , C , 5 , RV , 21/05/2024 , 1, 	(23-SEP-2025 10:48:10)
2 ,4 , Gail , C , 6 , SI , 21/05/2024 , 1, 	(23-SEP-2025 10:48:10)
2 ,4 , Gail , C , 6 , RV , 21/05/2024 , 1, 	(23-SEP-2025 10:48:10)
2 ,4 , Gail , C , 1 , SI , 07/03/2022 , 1, 	(23-SEP-2025 10:48:10)
2 ,4 , Gail , C , 1 , RV , 07/03/2022 , 1, 	(23-SEP-2025 10:48:10)
2 ,4 , Gail , C , 1 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,4 , Gail , C , 1 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,4 , Gail , C , 1 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,4 , Gail , C , 1 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,4 , Gail , C , 1 , SI , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,4 , Gail , C , 1 , RV , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,4 , Gail , C , 1 , SI , 01/04/2012 , 1, 	(23-SEP-2025 10:48:10)
2 ,4 , Gail , C , 1 , RV , 01/04/2012 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 2 , SI , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,11 , TPL , C , 2 , RV , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,11 , TPL , C , 1 , SI , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,11 , TPL , C , 1 , RV , 15/11/2015 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,11 , TPL , C , 1 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 1 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 2 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 2 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 1 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 1 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 2 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 2 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 1 , SI , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 1 , RV , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 2 , SI , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 2 , RV , 01/06/2015 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 1 , SI , 01/04/2012 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 1 , RV , 01/04/2012 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 2 , SI , 01/04/2012 , 1, 	(23-SEP-2025 10:48:10)
2 ,11 , TPL , C , 2 , RV , 01/04/2012 , 1, 	(23-SEP-2025 10:48:10)
2 ,15 , HPCL , C , 2 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,15 , HPCL , C , 2 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,15 , HPCL , C , 1 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,15 , HPCL , C , 1 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,20 , AMNS , C , 1 , SI , 07/03/2022 , 1, 	(23-SEP-2025 10:48:10)
2 ,20 , AMNS , C , 1 , RV , 07/03/2022 , 1, 	(23-SEP-2025 10:48:10)
2 ,20 , AMNS , C , 1 , SI , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,20 , AMNS , C , 1 , RV , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 , , ESIL , C , 1 , SI , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 , , ESIL , C , 1 , RV , 01/06/2016 , 1, 	(23-SEP-2025 10:48:10)	 (Not Inserted)
2 ,154 , SEMTIPL , C , 2 , SI , 07/03/2022 , 1, 	(23-SEP-2025 10:48:10)
2 ,154 , SEMTIPL , C , 2 , RV , 07/03/2022 , 1, 	(23-SEP-2025 10:48:10)
2 ,20 , AMNS , C , 1 , UG , 07/03/2022 , 1, 	(23-SEP-2025 10:48:10)
2 ,20 , AMNS , C , 1 , LP , 07/03/2022 , 1, 	(23-SEP-2025 10:48:10)
2 ,20 , AMNS , C , 1 , ST , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)
2 ,20 , AMNS , C , 1 , LP , 01/07/2017 , 1, 	(23-SEP-2025 10:48:10)

TOTAL DATA IN EXCEL : ,156,,,,,,, 	(23-SEP-2025 10:48:10)
 

TOTAL DATA INSERTED : ,130,,,,,,, 	(23-SEP-2025 10:48:10)
 

TOTAL SKIPPED DATA ,26,,,,,,, 	(23-SEP-2025 10:48:10)
 
<<END>>,<<FMS_ENTITY_SERVICE_TAX_DTL>>,,,,,,, 	(23-SEP-2025 10:48:10)
 

<<START>>,<<FMS_ENTITY_BU_SVC_TAX_DTL>>,,,,,,, 	(23-SEP-2025 10:48:29)
 
COMPANY_CD,CD,ABBR,ENTITY,PLANT_SEQ_NO,INVOICE_TYPE,BU_UNIT,EFF_DT,TIMESTAMP
2 ,282 , JMB , H , 1 , CH , 1 , 10/09/2004, 	(23-SEP-2025 10:48:30)
2,282 , JMB , H , 1 , CH , 1 , 12/05/2007, 	(23-SEP-2025 10:48:30)	 (Not Inserted)
