

<<START>>,<<FMS_TRADER_CN_MST>>,,,, 	(27-APR-2025 10:55:45)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,TIMESTAMP
2, 116,  M , 1,  0 , N, 725010, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725011, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725012, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725013, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725014, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725015, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725016, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725017, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725018, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725019, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725020, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725021, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725022, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725023, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725024, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725025, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725026, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725027, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725028, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725029, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725030, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725031, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725032, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725033, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725034, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725035, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725036, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725037, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725038, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725039, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725040, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725041, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725042, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725043, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725044, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725045, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725046, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725047, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725048, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725049, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725050, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725051, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725052, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725053, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725054, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725055, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725056, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725057, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725058, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725059, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725060, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725061, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725062, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725063, 0, 	(27-APR-2025 10:55:46)
2, 116,  M , 1,  0 , N, 725064, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725065, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725066, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725067, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725068, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725069, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725070, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725071, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725072, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725073, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725074, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725075, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725076, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725077, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725078, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725079, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725080, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725081, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725082, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725083, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725084, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725085, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725086, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725087, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725088, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725089, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725090, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725091, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725092, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725093, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725094, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725095, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725096, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725097, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725098, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725099, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725100, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725101, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725102, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725103, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725104, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725105, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725106, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725107, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725108, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725109, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725110, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725111, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725112, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725113, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725114, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725115, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725116, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725117, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725118, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725119, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725120, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725121, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725122, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725123, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725124, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725125, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725126, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725127, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725128, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725129, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725130, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725131, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725132, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725133, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725134, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725135, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725136, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725137, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725138, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725139, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725140, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725141, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725142, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725143, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725144, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725145, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725146, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725147, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725148, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725149, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725150, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725151, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725152, 0, 	(27-APR-2025 10:55:46)
2, 256,  M , 1,  0 , N, 725153, 0, 	(27-APR-2025 10:55:46)
2, 0,  M , ,  0 , N, 725154, 0, 	(27-APR-2025 10:55:46)	 (Not Inserted)
2, 0,  M , ,  0 , N, 725154, 0, 	(27-APR-2025 10:55:46)	 (Not Inserted)
2, 0,  M , ,  0 , N, 725154, 0, 	(27-APR-2025 10:55:46)	 (Not Inserted)
2, 0,  M , ,  0 , N, 725154, 0, 	(27-APR-2025 10:55:46)	 (Not Inserted)
2, 268,  M , 1,  0 , N, 725154, 0, 	(27-APR-2025 10:55:46)
2, 268,  M , 1,  0 , N, 725155, 0, 	(27-APR-2025 10:55:46)
2, 268,  M , 1,  0 , N, 725156, 0, 	(27-APR-2025 10:55:46)
2, 268,  M , 1,  0 , N, 725157, 0, 	(27-APR-2025 10:55:46)
2, 268,  M , 1,  0 , N, 725158, 0, 	(27-APR-2025 10:55:46)
2, 152,  M , 1,  0 , N, 725159, 0, 	(27-APR-2025 10:55:46)
2, 152,  M , 1,  0 , N, 725160, 0, 	(27-APR-2025 10:55:46)
2, 1,  M , 1,  0 , N, 725161, 0, 	(27-APR-2025 10:55:46)
2, 0,  M , ,  0 , N, 725162, 0, 	(27-APR-2025 10:55:46)	 (Not Inserted)
2, 0,  M , ,  0 , N, 725162, 0, 	(27-APR-2025 10:55:46)	 (Not Inserted)
2, 0,  M , ,  0 , N, 725162, 0, 	(27-APR-2025 10:55:46)	 (Not Inserted)
2, 110,  M , 1,  0 , N, 725162, 0, 	(27-APR-2025 10:55:46)
2, 110,  M , 1,  0 , N, 725163, 0, 	(27-APR-2025 10:55:46)
2, 110,  M , 1,  0 , N, 725164, 0, 	(27-APR-2025 10:55:46)
2, 110,  M , 1,  0 , N, 725165, 0, 	(27-APR-2025 10:55:46)
2, 110,  M , 1,  0 , N, 725166, 0, 	(27-APR-2025 10:55:46)
2, 110,  M , 1,  0 , N, 725167, 0, 	(27-APR-2025 10:55:46)
2, 110,  M , 1,  0 , N, 725168, 0, 	(27-APR-2025 10:55:46)
2, 110,  M , 1,  0 , N, 725169, 0, 	(27-APR-2025 10:55:46)
2, 110,  M , 1,  0 , N, 725170, 0, 	(27-APR-2025 10:55:46)
2, 110,  M , 1,  0 , N, 725171, 0, 	(27-APR-2025 10:55:46)
2, 110,  M , 1,  0 , N, 725172, 0, 	(27-APR-2025 10:55:46)
2, 110,  M , 1,  0 , N, 725173, 0, 	(27-APR-2025 10:55:46)
2, 110,  M , 1,  0 , N, 725174, 0, 	(27-APR-2025 10:55:46)
2, 110,  M , 1,  0 , N, 725175, 0, 	(27-APR-2025 10:55:46)
2, 110,  M , 1,  0 , N, 725176, 0, 	(27-APR-2025 10:55:46)
2, 110,  M , 1,  0 , N, 725177, 0, 	(27-APR-2025 10:55:46)

TOTAL DATA IN EXCEL : 219 	(27-APR-2025 10:55:46)
 

TOTAL DATA INSERTED : 177 	(27-APR-2025 10:55:46)
 

TOTAL SKIPPED DATA 42 	(27-APR-2025 10:55:46)
 
<<END>><<FMS_TRADER_CN_MST>> 	(27-APR-2025 10:55:46)
 

<<START>>,<<FMS_TRADER_CONT_PLANT1>>, 	(27-APR-2025 10:55:46)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(27-APR-2025 10:55:46)
 

TOTAL DATA IN EXCEL : ,0, 	(27-APR-2025 10:55:46)
 

TOTAL DATA INSERTED : ,188, 	(27-APR-2025 10:55:46)
 

TOTAL SKIPPED DATA ,0, 	(27-APR-2025 10:55:46)
 
<<END>>,<<FMS_TRADER_CONT_PLANT1>>, 	(27-APR-2025 10:55:46)
 

<<START>>,<<FMS_TRADER_CONT_BU1>>, 	(27-APR-2025 10:55:46)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(27-APR-2025 10:55:46)
 

TOTAL DATA IN EXCEL : ,0, 	(27-APR-2025 10:55:46)
 

TOTAL DATA INSERTED : ,531, 	(27-APR-2025 10:55:46)
 

TOTAL SKIPPED DATA ,0, 	(27-APR-2025 10:55:46)
 
<<END>>,<<FMS_TRADER_CONT_BU1>>, 	(27-APR-2025 10:55:46)
 

<<START>>,<<FMS_CARGO_SVC_CONT_MST>>,,,, 	(27-APR-2025 10:55:46)
 
COMPANY_CD,CD,ENTITY_TYPE,CONT_NO,CONTRACT_TYPE,TIMESTAMP
2,null, S, 325001, Y, 	(27-APR-2025 10:55:46)	 (Not Inserted)
2,126, S, 325001, Y, 	(27-APR-2025 10:55:46)
2,264, S, 325002, Y, 	(27-APR-2025 10:55:46)
2,null, H, 125001, H, 	(27-APR-2025 10:55:46)	 (Not Inserted)
2,282, H, 125001, H, 	(27-APR-2025 10:55:46)
2,265, H, 125002, H, 	(27-APR-2025 10:55:46)

TOTAL DATA IN EXCEL : 6 	(27-APR-2025 10:55:46)
 

TOTAL DATA INSERTED : 4 	(27-APR-2025 10:55:46)
 

TOTAL SKIPPED DATA 2 	(27-APR-2025 10:55:46)
 
<<END>><<FMS_CARGO_SVC_MST>> 	(27-APR-2025 10:55:46)
 

<<START>>,<<FMS_TRADER_CONT_MST>>,,,, 	(27-APR-2025 10:55:46)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP
2,1, 0, 0,825001, 2,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825001, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825001, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825002, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825002, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825003, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825003, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825004, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825004, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825005, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825005, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825006, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825006, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825007, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825007, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825008, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825008, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825009, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825009, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825010, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825010, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825011, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825012, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825013, 2,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825013, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825013, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825014, 2,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825014, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825014, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825015, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825015, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825016, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825016, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825017, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825017, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825018, 1,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825018, 0,I, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825019, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825020, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825021, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825022, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825023, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825024, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825025, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825030, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825031, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825032, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825035, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825039, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825040, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825041, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825042, 4,D, 	(27-APR-2025 10:55:46)
2,1, 0, 0,825043, 4,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825044, 4,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825045, 4,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825046, 4,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825047, 4,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825048, 4,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825049, 4,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825050, 4,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825051, 4,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825052, 4,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825053, 4,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825054, 4,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825055, 4,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825019, 3,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825020, 3,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825021, 3,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825022, 3,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825023, 3,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825024, 3,D, 	(27-APR-2025 10:55:47)
2,1, 0, 0,825025, 3,D, 	(27-APR-2025 10:55:47)
