

<<START>>,<<FMS_ENTITY_REQ_DTL>>,,,, 	(12-MAR-2025 18:37:12)
2,280 , WMSL , C , 1 , 31/05/2011 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,280 , WMSL , C , 2 , 31/05/2011 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,12 , MNGL , C , 1 , 20/06/2013 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,12 , MNGL , C , 2 , 20/06/2013 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,12 , MNGL , C , 1 , 20/06/2013 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,12 , MNGL , C , 2 , 20/06/2013 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 1 , 01/12/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 1 , 01/12/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 2 , 12/09/2022 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 2 , 12/09/2022 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 3 , 12/09/2022 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 3 , 12/09/2022 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 3 , 12/09/2022 00:00:00 , P3, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 3 , 12/09/2022 00:00:00 , P5, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 3 , 12/09/2022 00:00:00 , P4, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 3 , 12/09/2022 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 4 , 12/09/2022 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 5 , 12/09/2022 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 6 , 20/01/2021 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 7 , 01/05/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 7 , 01/05/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 7 , 01/05/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 1 , 01/12/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 1 , 01/12/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 2 , 12/09/2022 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 2 , 12/09/2022 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 3 , 12/09/2022 00:00:00 , P2, 	(12-MAR-2025 18:37:16)
2,13 , IGL , C , 3 , 12/09/2022 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 3 , 12/09/2022 00:00:00 , P3, 	(12-MAR-2025 18:37:16)
2,13 , IGL , C , 3 , 12/09/2022 00:00:00 , P5, 	(12-MAR-2025 18:37:16)
2,13 , IGL , C , 3 , 12/09/2022 00:00:00 , P4, 	(12-MAR-2025 18:37:16)
2,13 , IGL , C , 3 , 12/09/2022 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 4 , 12/09/2022 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 5 , 12/09/2022 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 6 , 20/01/2021 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 7 , 01/05/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)
2,13 , IGL , C , 7 , 01/05/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,13 , IGL , C , 7 , 01/05/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 1 , 09/06/2022 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 2 , 28/02/2024 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 2 , 28/02/2024 00:00:00 , P4, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 2 , 28/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 3 , 09/06/2022 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 4 , 15/07/2022 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 4 , 15/07/2022 00:00:00 , P4, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 5 , 15/07/2022 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 6 , 28/02/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 6 , 28/02/2024 00:00:00 , P4, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 6 , 28/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 1 , 09/06/2022 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 2 , 28/02/2024 00:00:00 , R, 	(12-MAR-2025 18:37:16)
2,14 , BPCL , C , 2 , 28/02/2024 00:00:00 , P4, 	(12-MAR-2025 18:37:16)
2,14 , BPCL , C , 2 , 28/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 3 , 09/06/2022 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 4 , 15/07/2022 00:00:00 , P1, 	(12-MAR-2025 18:37:16)
2,14 , BPCL , C , 4 , 15/07/2022 00:00:00 , P4, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 5 , 15/07/2022 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,14 , BPCL , C , 6 , 28/02/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)
2,14 , BPCL , C , 6 , 28/02/2024 00:00:00 , P4, 	(12-MAR-2025 18:37:16)
2,14 , BPCL , C , 6 , 28/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,269 , TEL , C , 1 , 06/08/2014 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,269 , TEL , C , 2 , 06/08/2014 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,269 , TEL , C , 3 , 06/08/2014 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,269 , TEL , C , 3 , 06/08/2014 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,269 , TEL , C , 4 , 06/08/2014 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,269 , TEL , C , 5 , 06/08/2014 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,269 , TEL , C , 1 , 06/08/2014 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,269 , TEL , C , 2 , 06/08/2014 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,269 , TEL , C , 3 , 06/08/2014 00:00:00 , R, 	(12-MAR-2025 18:37:16)
2,269 , TEL , C , 3 , 06/08/2014 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,269 , TEL , C , 4 , 06/08/2014 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,269 , TEL , C , 5 , 06/08/2014 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 1 , 01/11/2024 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 1 , 01/11/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 1 , 01/11/2024 00:00:00 , P4, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 2 , 01/12/2023 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 2 , 01/12/2023 00:00:00 , P5, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 2 , 01/12/2023 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 3 , 20/07/2021 00:00:00 , P3, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 3 , 20/07/2021 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 4 , 01/06/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 5 , 01/06/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 6 , 17/11/2010 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 7 , 01/12/2023 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 7 , 01/12/2023 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 8 , 20/07/2021 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 8 , 20/07/2021 00:00:00 , P3, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 9 , 01/06/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 10 , 01/02/2024 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 10 , 01/02/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 10 , 01/02/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 10 , 01/02/2024 00:00:00 , P3, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 11 , 17/11/2010 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 11 , 17/11/2010 00:00:00 , P3, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 1 , 01/11/2024 00:00:00 , B, 	(12-MAR-2025 18:37:16)
2,15 , HPCL , C , 1 , 01/11/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)
2,15 , HPCL , C , 1 , 01/11/2024 00:00:00 , P4, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 2 , 01/12/2023 00:00:00 , B, 	(12-MAR-2025 18:37:16)
2,15 , HPCL , C , 2 , 01/12/2023 00:00:00 , P5, 	(12-MAR-2025 18:37:16)
2,15 , HPCL , C , 2 , 01/12/2023 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 3 , 20/07/2021 00:00:00 , P3, 	(12-MAR-2025 18:37:16)
2,15 , HPCL , C , 3 , 20/07/2021 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 4 , 01/06/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 5 , 01/06/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 6 , 17/11/2010 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 7 , 01/12/2023 00:00:00 , B, 	(12-MAR-2025 18:37:16)
2,15 , HPCL , C , 7 , 01/12/2023 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 8 , 20/07/2021 00:00:00 , P1, 	(12-MAR-2025 18:37:16)
2,15 , HPCL , C , 8 , 20/07/2021 00:00:00 , P3, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 9 , 01/06/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 10 , 01/02/2024 00:00:00 , B, 	(12-MAR-2025 18:37:16)
2,15 , HPCL , C , 10 , 01/02/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)
2,15 , HPCL , C , 10 , 01/02/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 10 , 01/02/2024 00:00:00 , P3, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,15 , HPCL , C , 11 , 17/11/2010 00:00:00 , P1, 	(12-MAR-2025 18:37:16)
2,15 , HPCL , C , 11 , 17/11/2010 00:00:00 , P3, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,16 , JSW , C , 1 , 25/11/2014 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,16 , JSW , C , 1 , 25/11/2014 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,16 , JSW , C , 2 , 25/11/2014 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,16 , JSW , C , 2 , 25/11/2014 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,16 , JSW , C , 1 , 25/11/2014 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,16 , JSW , C , 1 , 25/11/2014 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,16 , JSW , C , 2 , 25/11/2014 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,16 , JSW , C , 2 , 25/11/2014 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,17 , BGL , C , 1 , 28/07/2016 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,17 , BGL , C , 1 , 28/07/2016 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,17 , BGL , C , 1 , 28/07/2016 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,17 , BGL , C , 1 , 28/07/2016 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 1 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 2 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 3 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 4 , 11/08/2016 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 5 , 11/08/2016 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 6 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 7 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 8 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 9 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 10 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 11 , 11/08/2016 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 12 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 13 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 1 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 2 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 3 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 4 , 11/08/2016 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 5 , 11/08/2016 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 6 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 7 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 8 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 9 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 10 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 11 , 11/08/2016 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 12 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,18 , GSFC , C , 13 , 11/08/2016 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,228 , H-Energy , C , 1 , 14/11/2016 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,228 , H-Energy , C , 2 , 14/11/2016 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,228 , H-Energy , C , 1 , 14/11/2016 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,228 , H-Energy , C , 2 , 14/11/2016 00:00:00 , C, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 1 , 01/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 1 , 01/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 2 , 15/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 2 , 15/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 3 , 15/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 3 , 15/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 4 , 15/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 4 , 15/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 1 , 01/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 1 , 01/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 2 , 15/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 2 , 15/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 3 , 15/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 3 , 15/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 4 , 15/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 4 , 15/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 1 , 01/12/2023 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 1 , 01/12/2023 00:00:00 , P4, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 1 , 01/12/2023 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 2 , 01/07/2021 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 3 , 01/07/2021 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 4 , 01/07/2021 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 5 , 01/12/2023 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 5 , 01/12/2023 00:00:00 , P4, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 6 , 01/07/2021 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 7 , 01/07/2021 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 1 , 01/12/2023 00:00:00 , P1, 	(12-MAR-2025 18:37:16)
2,20 , AMNS , C , 1 , 01/12/2023 00:00:00 , P4, 	(12-MAR-2025 18:37:16)
2,20 , AMNS , C , 1 , 01/12/2023 00:00:00 , R, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 2 , 01/07/2021 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 3 , 01/07/2021 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 4 , 01/07/2021 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 5 , 01/12/2023 00:00:00 , B, 	(12-MAR-2025 18:37:16)
2,20 , AMNS , C , 5 , 01/12/2023 00:00:00 , P4, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 6 , 01/07/2021 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,20 , AMNS , C , 7 , 01/07/2021 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 1 , 01/07/2022 00:00:00 , P3, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 2 , 28/02/2022 00:00:00 , P5, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 3 , 28/11/2017 00:00:00 , P5, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 4 , 28/11/2017 00:00:00 , P3, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 5 , 28/11/2017 00:00:00 , P3, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 6 , 28/11/2017 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 7 , 07/04/2024 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 7 , 07/04/2024 00:00:00 , P6, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 7 , 07/04/2024 00:00:00 , P6, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 8 , 01/04/2024 00:00:00 , P2, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 8 , 01/04/2024 00:00:00 , P1, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 8 , 01/04/2024 00:00:00 , P6, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 9 , 30/06/2022 00:00:00 , P5, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 9 , 30/06/2022 00:00:00 , P3, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 10 , 01/04/2024 00:00:00 , P6, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 11 , 28/11/2017 00:00:00 , P5, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 1 , 01/07/2022 00:00:00 , P3, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 2 , 28/02/2022 00:00:00 , P5, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 3 , 28/11/2017 00:00:00 , P5, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 4 , 28/11/2017 00:00:00 , P3, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 5 , 28/11/2017 00:00:00 , P3, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 6 , 28/11/2017 00:00:00 , B, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 7 , 07/04/2024 00:00:00 , B, 	(12-MAR-2025 18:37:16)
2,21 , SGIPL , C , 7 , 07/04/2024 00:00:00 , P6, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
2,21 , SGIPL , C , 7 , 07/04/2024 00:00:00 , P6, 	(12-MAR-2025 18:37:16)	 (Not Inserted)
