

<<START>>,<<FMS_INVOICE_MST_TAXCD_UPDATE>>,, 	(22-JAN-2026 17:07:11)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,BU_CONTACT_PERSON_CD,PLANT_SEQ_NO,CONTACT_PERSON_CD,TIMESTAMP,
2,1 , 1,0,19001,0,O,1,24,5,1,24,0, 	(22-JAN-2026 17:07:11)	 (Not Inserted)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,6,4,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,6,4,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,6,4,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,6,4,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,6,4,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,6,4,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,6,4,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,6,4,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,5,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,6,4,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,6,4,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 7,0,24001,0,Q,1,24,5,1,7,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 1,0,16003,0,Q,1,24,5,1,10,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 1,0,16003,0,Q,1,24,5,1,10,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 2,0,18004,0,Q,1,24,5,1,10,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 2,0,18004,0,Q,1,24,5,1,10,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 3,0,18003,0,Q,1,24,5,1,10,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 3,0,18003,0,Q,1,24,5,1,10,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 3,0,18003,0,Q,1,24,5,1,10,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 3,0,18003,0,Q,1,24,5,1,10,0, 	(22-JAN-2026 17:07:32)	 (Not Inserted)
2,4 , 3,0,18003,0,Q,1,24,5,1,10,0, 	(22-JAN-2026 17:07:33)	 (Not Inserted)
